FID,0cc20,12cc20,24cc20,30cc20,39cc20,46cc20,53cc20,60cc20,67cc20,73cc20,81cc20,88cc20,95cc20,102cc20,108cc20,116cc20,121cc20,129cc20,135cc20,144cc20
3368,0,0.140304872,8.195819582,22.00158905,27.80392872,30.63370431,37.01861244,49.63054187,48.98869179,55.86097697,71.59983539,90.21122977,86.36695664,95.83754878,98.13823204,94.68876963,97.35997081,33.40327191,0.957854406,0.082304527
3369,0,0.125901479,7.552866398,22.24972497,29.14250876,31.48239598,37.84185493,50.00303332,48.58950715,53.81773399,69.32369045,87.93955895,83.69766826,93.75547091,97.30819041,91.31939822,95.92318244,27.02609013,0.625798212,0.142051517
3370,0,0.09986766,6.51486054,20.46674346,27.96402987,30.89095664,37.80120847,49.98362008,48.74541969,55.20032032,71.18666578,87.74698308,84.18583873,94.00383003,97.5665413,91.61472265,95.7872651,28.91686432,0.680069888,0.111568358
3371,0,0.134790707,6.597604205,20.63684146,27.81161408,31.242474,39.05484078,51.06348128,49.46977602,57.68703439,73.88315319,91.30305854,88.88674245,96.21307705,98.5802641,94.84997761,97.27057106,39.12972085,0.893997446,0.124067962
3372,0,0.069062462,6.191129401,20.40092898,27.66587606,30.82456943,39.41432697,51.32616661,49.91264044,59.67671657,72.5588443,91.89732507,88.80799248,96.97311786,98.81194574,92.7823289,96.18257009,38.36176563,0.540655598,0.141441853
3373,0,0.085775904,5.934482337,19.89449564,26.99344612,30.12893024,37.07503215,49.07483802,48.0586765,58.66254944,69.25902616,87.87375716,83.61837379,92.98971431,96.95597971,88.44724707,93.92104862,29.2586511,0.934261933,0.151196464
3374,0,0.094731695,5.774119799,19.67180051,26.13808871,29.10105167,38.37825734,49.01538499,49.30112354,60.38911403,72.05959589,88.91209727,85.41335453,94.16658114,97.87985439,90.80197528,93.65809159,25.40290701,0.364288755,0.106691053
3375,0,0.20586217,6.621439922,20.63684146,27.77534513,30.34057046,38.18947317,50.75954282,49.97452013,61.67706084,72.94816088,88.24804255,85.57190203,93.21433733,95.16688902,80.02583777,81.34160433,16.82904579,0.230493219,0.11949398
3376,0.000611172,0.110895991,5.993766043,20.4137636,26.74165524,30.18198445,37.87825475,50.15773253,49.27746366,60.68334587,70.60833449,88.00365525,82.69138122,91.88766609,93.43568826,76.30505562,76.56942539,14.07407407,0.39408867,0.117055327
3377,0,0.130790857,7.127572016,20.07830115,26.82944673,29.73484157,38.25135286,50.79715596,50.43255114,64.64216119,76.92651329,91.33468961,89.10769156,94.97733159,96.27223829,83.48785418,80.61789211,23.31691297,0.870562256,0.190685735
3378,0,0.220566611,7.197775333,21.74184085,27.78722756,30.45023624,37.88927754,51.04952802,50.92758863,61.58363464,75.42452887,90.36879184,89.55924877,96.35123091,98.46709674,90.1925155,90.77236514,32.51534859,1.364106307,0.189605243
3379,0,0.360258798,7.223289133,22.20694292,28.77881165,31.5349997,38.5140382,51.67742483,53.32542574,65.51481472,79.48614239,93.33892749,93.00296286,97.670979,99.49712947,98.12154295,98.65142509,55.2624217,2.279997567,0.217040085
3380,0,0.286639775,7.625595893,22.52965396,28.49382716,31.55372657,40.13686331,51.82701734,53.35242301,64.81775826,78.35477663,92.13880248,91.16686488,96.63667678,98.99117658,96.62616042,97.37760749,41.64446877,0.747430518,0.270690444
3381,0,0.247524752,7.820149367,23.70309253,29.90275873,33.49145533,41.67281926,53.58902182,54.92610837,65.27214929,78.99051609,92.84028277,92.14000096,98.0621676,99.30636466,97.47340265,97.44997871,46.41123883,1.095634449,0.120713306
3382,0,0.369148026,9.550788412,23.90233468,29.6930346,33.83935376,42.64056395,53.9924531,55.1390473,62.94041466,80.22960264,92.92721357,92.98396006,98.40355061,99.37062006,97.63837995,98.19539704,52.6826005,1.368363437,0.153404229
3383,0,0.360871483,7.678097851,22.66593326,28.77212188,32.92890592,41.37688369,52.23191536,55.94894319,61.21053653,79.33944666,92.77931047,93.36247125,98.77512089,99.55146122,98.2728362,98.52764094,57.32546288,0.95542176,0.133516232
3384,0,0.59798059,8.131035326,23.84141261,29.24005487,33.0492303,41.70912964,53.31056323,55.89434347,60.81741853,77.59781224,91.95769368,93.06920557,98.11287723,99.42710188,98.54697958,98.15240528,51.36653895,0.934744268,0.158512422
3385,0,0.525608116,6.821904413,22.34567901,28.26093583,30.79243447,39.97609745,53.12128419,54.25149846,59.29408624,76.24151245,90.16714879,90.60483311,97.1401214,98.66135728,97.80318626,97.68267032,44.22124916,0.698269795,0.148757811
3386,0,0.298990295,6.864197531,21.52181885,27.97360579,30.29964944,40.3485889,51.27460021,53.67638137,57.78834721,75.07017851,89.95285212,89.92568772,97.41682715,99.11620354,97.91820481,97.76804719,38.74110564,0.906160676,0.167657369
3387,0,0.381702774,7.701992421,22.61114106,28.29263832,29.04214559,39.66973234,52.31927492,53.90994686,58.83552608,74.50950727,87.61779425,86.9464953,94.54340704,93.78305758,81.64691785,75.20768716,17.75649212,0.265158426,0.124371285
3388,0,0.512162327,7.776863283,23.64808703,29.38942234,31.23821687,40.1647281,52.51826057,54.74228931,59.82431022,76.32403455,88.63742009,87.28742111,93.73554926,90.80163478,69.10833807,62.06858711,15.57319224,0.430578362,0.180295807
3389,0,0.533035977,6.834127857,22.12504584,28.25605853,31.51470812,40.04404378,52.68266641,53.91116018,60.12036206,75.73679815,89.09139204,88.28305634,95.41802245,95.11504339,80.48403552,72.42291553,16.51702298,0.343371594,0.105471727
3390,0.001222344,0.551888522,8.507849413,22.18799658,27.38186462,31.41032658,40.12473003,53.03695795,53.94937999,61.19233663,75.80244976,90.62526476,89.23808776,96.84504023,97.36491014,88.39822805,85.15112814,33.20075412,0.626406374,0.118274653
3391,0,0.484633859,8.426231512,22.46348397,28.10059442,31.21597317,40.58713886,52.36477469,54.79142906,61.83297338,78.35785305,91.82065693,91.72929614,97.37638018,98.66619867,95.85759069,97.00838287,46.22210059,0.692087819,0.134735559
3392,0.000611172,0.355970003,7.90550221,21.90196797,27.73296754,30.72675303,40.25819603,52.33565483,54.44199083,60.42289491,76.3165539,90.18587495,89.731903,97.24550754,98.11529197,94.57286189,92.59076811,28.77516268,0.251765391,0.109739369
3393,0.001219326,0.433932282,7.724605794,22.13421342,27.57933242,31.16841945,39.65456575,51.88187047,53.90994686,60.40185396,77.4474944,90.86441814,90.72842896,97.37879492,97.64139838,93.48470728,91.06185003,30.8915648,0.718238764,0.144236646
3394,0,0.379252034,8.067473414,22.14672581,27.62330475,31.27227392,40.44808173,51.41109952,54.30973816,59.11087384,75.96857942,89.4469929,89.17771915,96.65052753,97.10061607,89.53716368,85.64791952,23.33228178,0.709116341,0.166438043
3395,0,0.273257524,7.448254839,20.98704315,26.62825789,29.87715287,38.37099527,50.4865442,54.27758499,58.16447863,75.5658048,91.13185108,89.93592523,97.85208483,97.95712621,92.35733388,90.14899957,32.62543332,0.383749924,0.153025453
3396,0,0.327588314,7.268060139,20.54699914,27.28547478,28.82320744,37.94680774,51.13203426,54.12001791,58.06680579,76.03091224,90.79318318,89.47594009,96.69481856,96.73630191,90.75053558,86.49090799,22.48312352,0.464097649,0.125590611
3397,0,0.223630036,7.382411218,19.01662388,25.59873502,27.47081238,37.70171564,50.49443083,54.4474508,58.73809322,77.26397382,91.86593339,90.24382882,95.78636123,94.54690339,83.6645647,75.42082,21.05637657,0.251778872,0.139003201
3398,0,0.183962841,7.903068085,21.63084502,28.17680232,30.51632914,39.18071677,51.50877236,54.08709263,58.17903856,75.64844289,91.10287415,89.95218481,96.9888137,96.3417291,87.33796492,81.36045734,18.40357599,0.373411178,0.109739369
3399,0,0.310631311,7.920743789,21.50103899,27.77137631,30.7471422,39.56902618,52.70451822,54.11803247,59.17700017,78.17372879,92.37542513,91.8218643,97.95611119,96.94051881,87.41072992,83.10344828,23.03744328,0.369762209,0.159515952
3400,0,0.182580139,5.521941083,19.64429776,25.72229843,27.56978654,38.67541071,49.31750346,52.9926715,58.71714917,79.69139566,93.25078932,93.22698367,97.76575772,97.10787814,93.71588337,91.61162805,42.91126923,0.815962532,0.148148148
3401,0.002438653,0.265859919,8.449931413,22.95608274,28.72346895,30.63313519,41.31985731,53.09095101,54.66099638,59.78791041,78.34630421,93.27976625,91.74278142,98.24146237,98.48052207,94.04570267,91.18366103,33.74262604,0.429362039,0.143270843
3402,0.004278206,0.40192138,9.438332722,23.23248992,28.90778845,31.2187557,41.7660159,52.79550584,56.8552986,61.05711623,81.19578144,93.64922215,94.30422158,98.93409452,98.79262779,96.17444114,93.84054005,42.44845831,1.063674512,0.192653559
3403,0,0.223689036,7.688546632,20.9045349,26.81054717,28.90656912,39.09036861,51.36741974,54.8824286,59.78669708,79.04769974,92.93581535,93.20711085,98.02111694,97.8691858,93.66202297,91.87617831,34.10022502,1.072796935,0.111568358
3404,0,0.326561121,9.10897729,23.25139692,29.78471082,30.03101624,39.75223859,50.59028368,54.21995195,58.24516489,75.66903513,91.39083242,90.13758006,97.59358289,98.7962499,96.88275378,97.43087944,49.3614304,0.595743648,0.196186285
3405,0.002438653,0.378639349,8.050971764,21.16550544,27.4836153,29.5463115,39.01308384,52.1312092,54.07374603,58.07772574,77.46335677,92.78353627,90.57908176,96.02533067,95.77347164,86.86258293,82.64246184,31.39302094,0.285835918,0.040237769
3406,0.001222344,0.163182985,5.979576284,19.53245325,26.32830361,27.79942082,38.4940183,51.88611711,55.03166784,61.86209323,80.08318795,94.42556248,93.27493676,98.46618008,98.38031017,94.32105639,90.89764641,40.22866873,0.305297087,0.105471727
3407,0,0.307567886,7.309619851,22.22222222,27.85307118,30.25481968,38.64993084,51.85942391,55.02438788,66.52424928,77.75658169,93.22422713,90.43936985,97.32265211,97.72999601,91.21107225,92.30544124,36.90628231,0.574104482,0.132906569
3408,0,0.380477404,8.588934614,22.59888736,28.56230615,30.38256363,39.67453795,51.23698707,55.53398529,64.56902618,75.73014125,92.54850462,87.92808891,96.83909954,96.75458349,88.86179059,89.98905309,29.90026151,0.379771409,0.071940253
3409,0,0.34286762,7.560200464,21.20889867,26.04663923,28.64319163,38.62323764,50.16804582,54.63005654,62.34378412,75.28629814,93.1952502,89.75242833,97.54058872,97.1042471,87.28576689,86.26406374,29.58158487,0.729793833,0.083523853
3410,0,0.296539555,8.27190977,22.82911624,27.75491541,30.98613016,40.52088136,52.44970759,55.41993254,65.00825062,76.3165539,91.39022874,89.50052994,97.35344011,97.90762395,91.90096949,91.32571254,42.41549176,0.872711792,0.105121623
3411,0,0.237745997,7.285172962,23.00142143,28.19143423,30.51024752,41.78456162,52.77184596,55.05654105,65.25576937,79.72942789,93.09866042,90.29634951,97.31897673,97.61682865,90.13144358,87.90366721,30.73465913,0.71586304,0.095107453
3412,0,0.286736594,8.654809925,23.83266104,30.06385696,30.53193111,42.08312657,52.17731563,55.71537771,65.1353772,75.94739836,92.521877,89.84198102,96.73043604,97.63053203,89.80374165,85.9800523,30.55707596,0.759593748,0.073769242
3413,0,0.262229193,8.072549916,23.98484293,29.51074531,30.54126376,42.05938023,52.15729574,54.76029097,66.71722197,78.20089466,92.64589584,91.35762969,97.48323262,98.76425454,97.00076252,97.24005487,54.90603904,2.402846196,0.104252401
3414,0,0.347145826,8.349834983,22.26561545,27.84453589,31.06599604,40.44868839,51.06590793,54.5008372,63.67601737,76.18639412,89.11252105,87.49277352,96.19586164,96.2812118,88.82003365,87.38429727,34.27294289,0.880009731,0.120713306
3415,0,0.352906578,7.269623533,21.63758455,27.15502037,29.99331022,38.79401121,49.45096945,52.7045063,63.48855832,74.45867273,88.19552186,85.62381904,94.19797282,92.28428786,77.45912056,72.18573253,17.27899245,0.794729307,0.070284806
3416,0,0.213827076,8.563134091,21.32563256,27.05258345,29.60158512,39.38642044,50.34215827,53.47011575,59.85343008,72.87276108,87.40227831,87.78260056,95.53704774,97.50245095,93.76392251,93.37600975,43.33515782,1.356808368,0.063404969
3417,0,0.350812859,10.04541991,24.33015524,29.17299192,31.14820896,39.72493873,51.80583629,55.22580019,61.7306738,75.88990692,88.16644679,89.72575517,97.25141715,99.00633267,96.90998657,97.00784528,47.36544426,1.108678465,0.084743179
3418,0,0.371899814,10.787801,24.0301196,28.86755068,32.23228166,40.23271615,52.1779223,54.46868403,63.88592298,75.33942251,88.39051247,89.07207408,96.61439514,98.1675361,94.49958243,94.65973363,42.08599404,0.797299763,0.053650358
3419,0,0.386872021,9.075296419,22.04559345,27.03642888,29.06829654,39.7114535,51.82181077,54.66948967,62.92860783,76.67905254,89.00506493,89.79801995,97.44520039,98.32839317,95.13549735,95.20499924,40.13683634,1.010701546,0.10608139
3420,0,0.169101069,8.252400549,20.95587337,26.32952294,27.95793324,38.04690723,49.21376398,51.7629644,59.16062025,74.95366709,88.29211163,87.79708903,97.58223714,97.49821474,90.45158011,89.68253968,37.46092562,0.689047011,0.101204085
3421,0,0.373737869,8.854052072,22.6628774,28.10547173,30.80946299,39.45558009,50.02547987,55.08141425,60.55655318,79.67087033,91.49345906,92.1526473,98.81545984,97.74764713,89.10930635,86.92209451,31.09575578,0.599647266,0.109399829
3422,0,0.414985943,8.791342783,23.34207431,28.36586998,30.63252553,40.76324421,50.09403286,54.47535732,59.92241682,77.13232713,89.86456228,90.32774119,98.19075274,96.87894282,89.80977851,89.28212163,34.23584504,0.976707413,0.068282274
3423,0,0.447872758,9.187140936,23.67558978,29.36564548,30.70729186,39.77165182,50.6315368,53.44038924,59.144847,79.53081516,89.86773237,89.79227161,97.01185142,96.65278803,86.6184142,87.11548987,30.52970869,0.818389187,0.077427221
3424,0,0.315532791,8.109739369,23.06930693,29.88934614,30.63127167,37.95226771,49.57715548,52.10087602,58.04981921,77.05425981,88.90545672,88.30394566,97.39509445,97.86053644,89.54321541,91.10259685,27.93103448,0.468892538,0.118884316
3425,0,0.267693436,9.102187997,23.21524851,28.99984758,30.75994513,39.00604237,51.56276542,53.45070252,58.41078405,77.68957253,89.57373724,90.75213252,98.54632385,98.40234323,88.72441631,89.04983996,32.84802043,0.350909201,0.139612864
3426,0,0.314307421,9.015089163,22.97885344,29.40521803,30.19096272,38.99855969,49.17554418,53.77526754,59.20066005,75.80820857,87.55885308,89.63903743,98.08257455,98.1533242,90.67606807,91.16645381,26.03496809,0.251158727,0.074563012
3427,0,0.403373671,8.40361814,24.05023836,29.47233653,30.56729157,40.19267636,50.05763304,53.46344245,58.20815841,76.34274882,88.21785824,88.42552626,96.93629301,97.41046465,88.2759831,87.49984796,18.46013501,0.10764459,0.080475537
3428,0,0.503627095,9.540398484,24.76286518,29.66499009,32.56036003,40.48751486,50.33609163,54.56089689,58.88333475,77.02249938,88.62595005,89.91119777,96.6475165,97.75851348,90.23734886,89.51318397,19.43197713,0.192179043,0.043286084
3429,0,0.414175081,8.789513794,23.87939908,29.05898491,31.53543667,40.42918871,49.87138732,54.19143876,58.97922784,78.06792462,89.69447446,90.89825119,96.93991512,98.19416371,87.88401983,88.90530925,28.06543818,0.595390136,0.065233958
3430,0,0.441877521,6.218066251,22.01870187,27.67074135,30.8045977,39.2572011,49.86774734,54.0933903,61.775947,80.94042222,92.46780844,92.99301535,97.39388707,98.72078914,92.70040305,92.74828194,38.86091346,1.677424834,0.125590611
3431,0,0.353519263,4.455418381,22.41107444,27.17634507,29.81435757,38.89259628,48.8018394,53.82986726,65.57487442,80.71132037,93.42297963,94.2332707,97.95430457,99.16872423,95.07691749,96.12966004,40.79973241,1.089825458,0.059894878
3432,0,0.553867268,8.43112089,24.81496912,30.17588782,32.14376939,39.73747594,47.62491203,52.94717173,67.41185178,80.80097073,92.98939324,93.90035557,98.18531956,99.39240629,97.41380872,97.1833562,51.79875755,0.856291431,0.072549916
3433,0,0.347145826,5.390032007,21.30424154,27.13860001,28.53162628,39.34577398,48.01499672,53.96515324,66.27915421,80.7621549,93.23569717,93.76776509,97.72546611,98.57831922,93.67231091,94.02055586,40.20130147,1.335522715,0.095717116
3434,0.003055861,0.096804235,4.825507303,19.98110044,25.75339125,30.30164812,39.88855954,53.07821107,55.7954573,65.86158483,79.22965857,91.75726989,91.98824493,96.80951004,97.32392491,92.1382465,93.85631779,19.50556318,0.312147538,0.091675834
3435,0,0.086786456,5.083119423,19.81588173,27.27632983,30.7105244,40.76929594,54.01004635,56.96813803,68.31253555,81.29289164,93.95347995,95.22419262,98.50778547,98.72863706,96.0190735,95.41544323,27.39399482,0.577960677,0.103033074
3436,0.010415646,0.080874424,4.912508578,21.31382411,27.40557842,31.51010702,41.00228755,55.07474095,58.36589095,68.78214982,81.90895777,94.02936299,94.09536542,94.5211254,90.50120429,65.32237567,59.98297148,5.998297148,0.172534675,0.115836001
3437,0.007945239,0.068008038,3.711648943,19.6479648,24.93279815,28.5410205,39.77144444,52.56376034,57.91089325,68.41574655,82.36368269,93.2254345,93.22736448,93.1836248,88.82999596,57.63607464,54.03673955,5.191281817,0.385574409,0.135345222
3438,0,0.146681335,3.86297912,18.96357263,23.81283341,29.56757019,39.61886203,53.30206994,57.25144993,67.88770409,81.73527311,93.26346673,92.63621911,96.35536813,90.56740457,48.45300784,43.62032566,1.86495961,0.253619875,0.099375095
3439,0,0.09986766,3.8534409,18.36122542,22.9044353,28.79888098,39.0251873,52.67538644,57.89087335,68.61149103,84.63199786,94.29939209,93.36549116,93.67382088,85.68402706,43.09134482,39.02207626,2.365493065,0.274958086,0.120713306
3440,0.00122537,0.042887952,3.635060288,16.22112211,21.70954205,26.249727,38.05812082,53.47800238,58.18813851,70.07419421,87.30891662,97.22346619,97.198193,98.55223952,93.86353072,63.00504744,58.15234536,8.420667581,0.295566502,0.085564112
3441,0.003055861,0.113066862,5.003667033,19.45800945,26.69410151,30.34361126,40.83393199,55.41265258,57.5335485,68.76338945,81.62173312,94.13518947,92.72655008,96.85587994,92.76213069,63.45094518,63.06025383,7.021224837,0.417619265,0.139003201
3442,0.004288795,0.126825801,4.611067542,18.95686633,26.50327694,29.28304497,40.76687525,54.64279648,58.06377248,67.06047124,80.66653756,93.6299042,93.11382641,96.45448866,93.06002451,63.95105361,56.60413987,8.677335772,0.488949855,0.0810852
3443,0.000611172,0.086786456,4.309626507,19.50251486,26.50571559,30.87636076,41.95119885,56.10364241,58.92584144,67.30371213,81.89080258,94.28611099,94.60904755,98.07354146,98.06163082,92.13945983,92.94775892,34.88980338,1.532693187,0.122542295
