FID,0eg20,12eg20,24eg20,30eg20,39eg20,46eg20,53eg20,60eg20,67eg20,73eg20,81eg20,88eg20,95eg20,102eg20,108eg20,116eg20,121eg20,129eg20,135eg20,144eg20,150eg20
1163,-0.012307504,-0.009756939,0.003393911,0.0235877,0.03643984,0.050502095,0.074192107,0.090451181,0.10779544,0.126387581,0.184438869,0.206798747,0.198149949,0.171764985,0.160965413,0.086161256,0.058686655,0.01938989,-0.014637667,-0.010438962,-0.001105583
1164,-0.010706193,-0.010331652,0.00413923,0.026240891,0.040261332,0.057462528,0.08264605,0.094905674,0.109237269,0.133089766,0.194514632,0.219364256,0.214205042,0.198000357,0.200320169,0.111165933,0.084504671,0.025069408,-0.015216304,-0.01517811,-0.001236595
1165,-0.009718738,-0.012871528,-0.00447967,0.015314935,0.027379487,0.039811019,0.070367321,0.083991401,0.108810268,0.138618648,0.210492149,0.233656332,0.220125675,0.1849913,0.158829466,0.05794723,0.020910388,-0.000434961,-0.017872788,-0.012012994,-0.003239949
1166,-0.012232657,-0.01194459,-0.003450776,0.016916934,0.026173539,0.042281393,0.06950511,0.081498526,0.107908912,0.144028649,0.230466366,0.251826555,0.244613484,0.221550211,0.214336783,0.109712847,0.070007503,0.007070004,-0.027034985,-0.023366073,-0.009858391
1167,-0.01219728,-0.00845506,-0.001287717,0.01987496,0.025236104,0.046246726,0.071114384,0.085633457,0.111368589,0.143799186,0.239475772,0.267199486,0.284209996,0.258736581,0.274871349,0.220618904,0.197347328,0.111209042,-0.009073899,-0.028876619,0.001586159
1168,-0.011136597,-0.014666125,0.002803735,0.028974524,0.03998166,0.058776412,0.081907138,0.094956435,0.106006302,0.136238188,0.216825649,0.246352404,0.257590801,0.250459403,0.267181575,0.217729867,0.190431014,0.098693423,-0.012129964,-0.026873367,-0.001042396
1169,-0.011516605,-0.008518979,0.004696522,0.032778844,0.041119225,0.062478799,0.078516953,0.092595451,0.106313817,0.13115935,0.20419234,0.237101585,0.245477661,0.239444524,0.256162971,0.200283676,0.162050858,0.076553799,-0.01005605,-0.024898203,-0.009302086
1170,-0.009407784,-0.011949451,0.00204881,0.026034864,0.041047223,0.057544157,0.074257068,0.087813154,0.102723062,0.125195995,0.194789827,0.235820711,0.240322575,0.235972494,0.227247402,0.133616775,0.097123884,0.0236123,-0.02331163,-0.022068242,-0.003967376
1171,-0.006745239,-0.011432374,-0.002841544,0.0124067,0.024745412,0.035832301,0.063091069,0.085100427,0.109060988,0.141643226,0.233121887,0.260185272,0.274525046,0.271668851,0.273267329,0.21612443,0.178510517,0.089277864,-0.004971378,-0.026899407,0.005288047
1172,-0.004497445,-0.011879447,-0.003158161,0.00969558,0.015995558,0.028766159,0.055021435,0.078235619,0.100279607,0.142793596,0.229946852,0.263429374,0.279181987,0.27336809,0.273273408,0.227071434,0.214019805,0.148687288,0.009429066,-0.030166728,0.008041066
1173,-0.006048185,-0.009429201,-0.004293531,0.009938967,0.016099732,0.02315213,0.05377182,0.072097071,0.093979239,0.139231548,0.225832283,0.263202578,0.277416289,0.274296314,0.268703282,0.221667066,0.211262256,0.162117571,0.020308398,-0.026690919,0.008001256
1174,-0.006911857,-0.011548313,-0.006017226,0.003692078,0.011317632,0.022991166,0.048650026,0.064138263,0.093266591,0.144333214,0.229483128,0.267780125,0.290082186,0.267389923,0.279540867,0.228720486,0.217063695,0.165255263,0.024900923,-0.023673391,0.005645062
1175,-0.007891138,-0.008594661,-0.00100828,0.012103076,0.021270795,0.040879812,0.061838705,0.079304256,0.110798955,0.14913851,0.248284578,0.277836829,0.290316582,0.262825668,0.284589797,0.236664563,0.216519684,0.149013638,0.021530526,-0.029345887,0.003566448
1176,-0.010787466,-0.011744121,-0.002741831,0.012738151,0.017257903,0.032126609,0.059309993,0.071725033,0.100574248,0.137209669,0.225959688,0.265197366,0.279568434,0.250800997,0.270347178,0.226939201,0.210679144,0.136851713,0.010733685,-0.025379172,0.004407881
1177,-0.011312698,-0.010980269,-0.005093835,0.010313134,0.017316565,0.02874117,0.056718219,0.074521944,0.100691468,0.143210515,0.236488566,0.264901489,0.277294338,0.252913952,0.265023351,0.223732874,0.204609811,0.136636078,0.024797259,-0.023510665,0.003796397
1178,-0.014421057,-0.012821518,-0.005703913,0.01695968,0.023454372,0.037181247,0.063640215,0.07845439,0.101726882,0.143219948,0.225044921,0.264050394,0.274819165,0.252757818,0.269562125,0.22281839,0.203081354,0.146936297,0.030706536,-0.027957238,0.00504391
1179,-0.018918868,-0.011345716,0.003666118,0.023834269,0.038801409,0.054357931,0.078574605,0.084408462,0.106949791,0.146033153,0.219354391,0.260218263,0.277422845,0.242585421,0.273498684,0.22164768,0.202122942,0.138695791,0.012769182,-0.025823478,-0.000607611
1180,-0.01900126,-0.008437678,0.002212663,0.028038209,0.04212359,0.061670903,0.080045499,0.084534265,0.104681045,0.132402226,0.192505106,0.232945606,0.24296841,0.223704636,0.250786692,0.194336385,0.156724975,0.071986362,-0.002217291,-0.023768382,-0.004113489
1181,-0.016618552,-0.01007434,-0.005746932,0.024738232,0.039496366,0.056699935,0.077728443,0.087894924,0.108463466,0.12822175,0.189478636,0.23136957,0.240513027,0.214988589,0.246223837,0.186736554,0.148832381,0.064704172,-0.000355219,-0.024047064,-0.00419783
1182,-0.018206034,-0.012812146,0.006366638,0.037301339,0.047352038,0.067701742,0.081254251,0.089905158,0.108565018,0.129775658,0.18302016,0.237070963,0.239751905,0.21807915,0.240382195,0.189703062,0.173325315,0.093046881,0.00570978,-0.018555639,-0.000742445
1183,-0.019238245,-0.010420309,0.004713647,0.032103553,0.047735531,0.066348806,0.080623843,0.089093126,0.109971546,0.129223064,0.189713031,0.24022615,0.242766827,0.215282589,0.247882605,0.190800682,0.162659198,0.077437073,-0.004210785,-0.020109443,-0.001153237
1184,-0.017774269,-0.010275432,0.005121531,0.037707463,0.051500786,0.069359012,0.0843895,0.090339355,0.112135164,0.135141283,0.19301635,0.241969809,0.257112205,0.221829504,0.253255665,0.189358398,0.157318935,0.057002418,-0.00288809,-0.023141801,-0.006321141
1185,-0.016181322,-0.005845156,0.004336501,0.037646249,0.053103264,0.07141301,0.082397126,0.093454204,0.112484336,0.13866213,0.201883301,0.240208745,0.270362854,0.231024265,0.25844419,0.195458248,0.164901242,0.067908384,-0.001761907,-0.028973322,-0.001485774
1186,-0.015524114,-0.006807488,0.00555875,0.035385158,0.047716681,0.067055345,0.082364142,0.087857589,0.110195838,0.137353763,0.199612439,0.23856084,0.269999385,0.232787415,0.267508417,0.205269217,0.176236898,0.079056896,-0.011583623,-0.033035472,-0.000673691
1187,-0.015318326,-0.006963497,0.006443568,0.033767469,0.044549245,0.062827326,0.080020599,0.089049801,0.110902883,0.139639497,0.202215761,0.233414084,0.276901484,0.238113984,0.272909403,0.222309098,0.195852026,0.105375797,-0.000963248,-0.032694533,-0.000906832
1188,-0.017162535,-0.012423072,0.003174779,0.027553562,0.040483173,0.054910231,0.076534197,0.084080286,0.112897284,0.146661624,0.221521363,0.251558959,0.285357535,0.249622747,0.28312704,0.227944925,0.214495718,0.133902252,0.011644754,-0.030622041,-0.00146051
1189,-0.01805607,-0.007529967,-0.000473156,0.031076618,0.037525576,0.057791419,0.07756339,0.085213222,0.111588843,0.140355825,0.209995762,0.253323257,0.273205787,0.235541612,0.274167925,0.229183391,0.213898256,0.142423213,0.01881342,-0.025518017,-0.002182489
1190,-0.016695121,-0.009265554,3.79E-05,0.024869118,0.037184354,0.05729064,0.075955585,0.083599567,0.103035718,0.136128798,0.200005397,0.239885062,0.255045742,0.222239509,0.260784775,0.214476243,0.19363308,0.107423373,0.003995536,-0.025218155,0.000210333
1191,-0.012939948,-0.010195296,0.002597169,0.027351875,0.041309107,0.058747597,0.081489898,0.093875103,0.103985734,0.142236531,0.210324317,0.241059914,0.259208649,0.226089507,0.25595206,0.196857825,0.168506682,0.078139663,0.003141129,-0.023786165,-0.001050886
1192,-0.017821254,-0.00719344,0.000658918,0.028739313,0.0403574,0.062064424,0.079627767,0.08994092,0.105773687,0.138290629,0.207903907,0.238793954,0.262777835,0.231140271,0.256011069,0.192476451,0.156129867,0.072265305,0.002011111,-0.025005056,-0.000516559
1193,-0.020409297,-0.005590396,0.004981052,0.033390023,0.045125891,0.065792575,0.083208159,0.093091622,0.114085302,0.140431136,0.209621131,0.242815524,0.265143901,0.219613716,0.239480913,0.170030728,0.127583429,0.049042284,-0.010488254,-0.024923338,-0.003331454
1194,-0.016579336,-0.01299776,0.005141558,0.029332176,0.042618204,0.057294741,0.075694598,0.088280432,0.106469333,0.13663514,0.208238482,0.240987539,0.269736499,0.219732344,0.243187875,0.170824215,0.134708449,0.051003274,-0.010181258,-0.022757359,-0.002923299
1195,-0.015862986,-0.011322619,6.28E-05,0.024524393,0.038659435,0.056547154,0.070662387,0.081289627,0.10149359,0.132143408,0.205898881,0.239461586,0.271038651,0.22523199,0.246702313,0.194395915,0.17238605,0.087920688,0.003153368,-0.027959608,-0.000545472
1196,-0.017794486,-0.012718824,0.000699935,0.022981923,0.034805909,0.050804861,0.071827158,0.077970281,0.102407522,0.132992089,0.211242393,0.253085375,0.298225701,0.238104016,0.26633966,0.213329911,0.187482953,0.095211595,0.00697336,-0.026482854,0.000335581
1197,-0.017158808,-0.010269068,0.002840406,0.025516387,0.038386382,0.062683761,0.078409053,0.085071638,0.10581208,0.13162674,0.2062314,0.256222725,0.288911223,0.233361661,0.260632038,0.215980887,0.191495687,0.095092073,0.007253317,-0.024282973,0.000444333
1198,-0.012841621,-0.010796314,0.006634927,0.031974252,0.047184363,0.067587368,0.08194904,0.089607954,0.107185334,0.126377672,0.198370755,0.238185242,0.270846933,0.221404195,0.25661844,0.190763548,0.163253739,0.075024061,0.000238307,-0.024084082,0.000789042
1199,-0.015458223,-0.007572657,0.006779356,0.031815588,0.04376284,0.064482234,0.07989154,0.092427455,0.107441209,0.12446481,0.197397873,0.232797384,0.255203933,0.200707823,0.214893982,0.140368521,0.105623826,0.034258008,-0.013040468,-0.022461796,-0.001040573
1200,-0.017022217,-0.008088071,0.009208552,0.034945358,0.045979638,0.064186096,0.081958383,0.089517251,0.10733813,0.132874176,0.195948884,0.238128677,0.259549737,0.215074599,0.230805814,0.166707665,0.139226928,0.061713878,-0.007472439,-0.021588527,-0.006283217
1201,-0.015804049,-0.007197542,0.005751363,0.034261178,0.045766495,0.061070923,0.081420124,0.090092063,0.10801401,0.135065898,0.201526031,0.236424237,0.266224951,0.211439103,0.223824695,0.165788665,0.124224178,0.045724776,-0.009661477,-0.018841533,-0.005087307
1202,-0.016319994,-0.005368904,0.004365207,0.035268288,0.044037458,0.067471169,0.084504396,0.089978874,0.11129348,0.136110455,0.198196024,0.222368822,0.222290695,0.158692643,0.167216644,0.087085292,0.046920873,0.005413328,-0.019017296,-0.019770602,-0.004481267
1203,-0.017549947,-0.003208509,0.005496822,0.03227964,0.043459482,0.064063817,0.084704578,0.089444198,0.109377652,0.132776871,0.19784835,0.222119391,0.221363872,0.157607824,0.170848906,0.11500866,0.082046814,0.032633502,-0.010125351,-0.018862411,-0.006177794
1204,-0.014884388,-0.008386335,0.004483415,0.030810295,0.044366017,0.064330369,0.082989305,0.0898965,0.105662756,0.136682436,0.196314722,0.221794501,0.238922685,0.172348499,0.182654724,0.11616125,0.092760757,0.035196725,-0.010589819,-0.018690363,-0.004504644
1205,-0.018465294,-0.012649619,-0.000583809,0.028322432,0.043515321,0.056241635,0.082507424,0.085792273,0.105981238,0.138624996,0.200613901,0.239735708,0.270995051,0.211877853,0.238234043,0.185737535,0.15613918,0.070632741,-0.00962242,-0.024815278,-0.001655317
1206,-0.020495508,-0.010772807,0.00285385,0.028063359,0.044167776,0.063844398,0.080178611,0.092712559,0.112852514,0.140616953,0.206270337,0.241666913,0.26624006,0.214779124,0.243290603,0.177725613,0.146852076,0.061671581,-0.008116262,-0.029461868,0.000241192
1207,-0.020353438,-0.010712207,0.005077214,0.031360812,0.043786898,0.059338141,0.077272177,0.083033025,0.105859302,0.138714582,0.209517181,0.238002494,0.27323845,0.216402382,0.250440389,0.18965134,0.164425448,0.081383124,0.004463083,-0.023369057,0.003379134
1208,-0.020325737,-0.010238838,0.000440375,0.024159892,0.03870986,0.053858534,0.07251852,0.083992362,0.106590196,0.141343221,0.20910117,0.242560789,0.279350221,0.222757041,0.260889441,0.20702672,0.188590884,0.096908502,0.006737672,-0.024668485,0.002107947
1209,-0.017534545,-0.011809078,0.001831245,0.026552027,0.042051811,0.062555611,0.072064996,0.085805804,0.107135758,0.135532618,0.210528314,0.242769063,0.280889481,0.225114822,0.244203657,0.187868804,0.159755528,0.071740136,9.93E-06,-0.022396745,-0.003796444
1210,-0.020202471,-0.011786551,-0.000495141,0.028216567,0.03895111,0.057590809,0.075436853,0.089537509,0.108242266,0.142454103,0.218387738,0.252783686,0.28481245,0.22665666,0.242149368,0.181339979,0.164361373,0.077286497,0.002564175,-0.023510905,-0.007425076
1211,-0.022189554,-0.01450361,-0.007235257,0.020743417,0.026218686,0.042211227,0.063253716,0.073422574,0.097414151,0.134915188,0.209946364,0.261225402,0.291986585,0.219591767,0.234834433,0.178191885,0.151856214,0.064723261,0.005596288,-0.026331047,-0.006491608
1212,-0.016252855,-0.016563313,-0.005006465,0.01837468,0.020730658,0.039015897,0.070991844,0.091300055,0.120662101,0.194285944,0.275154918,0.327569187,0.357688844,0.330562502,0.324221343,0.253265142,0.26255706,0.188496903,0.032450933,-0.028778112,0.002761939
1213,-0.017343087,-0.013046245,-0.00240061,0.019735156,0.022150144,0.042607144,0.072469011,0.100442655,0.134948522,0.172449216,0.268533915,0.305925786,0.347173274,0.341282099,0.344566703,0.262975574,0.260719895,0.173499569,0.00777023,-0.026550196,-0.000177253
1214,-0.018821716,-0.012010353,-0.00081449,0.024806002,0.028464606,0.043867853,0.072005019,0.098139681,0.122728556,0.157502294,0.256661147,0.294443578,0.340970725,0.323467612,0.305553347,0.224114746,0.237954691,0.175285816,0.031571344,-0.021043872,0.006432779
1215,-0.01894387,-0.014454856,0.004001524,0.032398608,0.042146832,0.057025362,0.07805077,0.096473835,0.121299833,0.142209873,0.226877153,0.262064189,0.297692746,0.287267148,0.284629196,0.21592088,0.21068947,0.13887383,0.01229947,-0.02289105,0.005975159
1216,-0.015337747,-0.011290989,0.005254949,0.033235684,0.044507388,0.05472409,0.08255481,0.097137637,0.114482924,0.129233152,0.198042795,0.235827759,0.252589315,0.25126484,0.264560163,0.211604446,0.189052418,0.109446414,0.003488874,-0.025495175,0.00497854
1217,-0.016275398,-0.009599091,0.004389765,0.03297333,0.041834742,0.053631246,0.081729338,0.091680199,0.109990612,0.138941109,0.199411005,0.235453457,0.256340921,0.240919575,0.263112098,0.207839817,0.18156825,0.100784086,-0.005995691,-0.029199982,0.003980894
1218,-0.015040088,-0.01188261,0.002448083,0.032619823,0.039135963,0.053135931,0.072985269,0.091787189,0.109706067,0.140796706,0.189955384,0.22932227,0.249773294,0.234716639,0.260983139,0.206109062,0.185033292,0.093782879,0.001415111,-0.027780078,0.000272331
1219,-0.017422546,-0.012663866,0.001960784,0.030896263,0.036319349,0.054235533,0.077150106,0.094746023,0.111924358,0.153726324,0.200610653,0.236393064,0.25996533,0.23343952,0.258930951,0.186059624,0.163152307,0.080713324,-0.004916103,-0.027796702,-0.00197253
1220,-0.017422173,-0.008852511,0.000946372,0.029864034,0.035541859,0.052846469,0.078799382,0.093762115,0.115330458,0.152551532,0.215720937,0.255960375,0.284298986,0.247163922,0.269133925,0.194326028,0.193828151,0.114241719,0.005636648,-0.026159368,0.000132337
1221,-0.016142417,-0.009889022,0.000898378,0.025535552,0.029354151,0.044561893,0.075935811,0.086198822,0.108880661,0.140919372,0.203008011,0.250577003,0.274650216,0.237449437,0.263170749,0.18542178,0.165887222,0.078419901,0.000541331,-0.024418538,-0.003787931
1222,-0.020261347,-0.014768787,-0.001926653,0.02465621,0.031155862,0.047623817,0.07827279,0.092424691,0.120314054,0.143485785,0.220250219,0.258224249,0.293107092,0.254667729,0.279275328,0.208751097,0.196740463,0.136714667,0.009601685,-0.024871426,-0.003068455
1223,-0.017690133,-0.01590859,-0.001405923,0.019201526,0.027914323,0.044131845,0.077252693,0.090287894,0.118481815,0.153966501,0.237409621,0.283405662,0.308049619,0.274967015,0.285833627,0.212762192,0.205805689,0.155196667,0.018713845,-0.025396872,0.002802219
1224,-0.01614905,-0.012228955,-0.006504773,0.017418087,0.026451299,0.044067226,0.067043744,0.084777966,0.117260806,0.143654078,0.229983255,0.268091351,0.301685631,0.261820525,0.270883679,0.20008111,0.193556666,0.119941726,0.019032951,-0.030563368,0.002191653
1225,-0.018580226,-0.013061966,-0.010686691,0.01709204,0.026926236,0.047893055,0.069799177,0.087762728,0.12491785,0.144356385,0.238574028,0.282757223,0.308631659,0.263816953,0.27360785,0.179987833,0.143474087,0.042927366,-0.014672933,-0.038979828,-0.00452356
1226,-0.018122826,-0.012204301,-0.008038148,0.01690831,0.022812353,0.036788009,0.064748526,0.083564721,0.121619515,0.13941671,0.238658503,0.278383285,0.318067372,0.263086826,0.269899547,0.175919935,0.146291479,0.062634893,-0.005709967,-0.043127727,-0.006692084
1227,-0.021244915,-0.01214239,-0.01375794,0.012166221,0.017610883,0.02906549,0.057632215,0.077522077,0.120994359,0.147843406,0.258063048,0.293218762,0.323845714,0.27101177,0.277457029,0.193546444,0.163449913,0.066897251,-0.006914888,-0.041171364,-0.006131301
1228,-0.01818672,-0.016005686,-0.014744294,-0.00030257,0.007370116,0.01236573,0.046529133,0.065191686,0.102572873,0.140922099,0.236204579,0.283082962,0.302917242,0.269451678,0.287789315,0.198342785,0.161419258,0.068569176,-0.013000122,-0.046049986,-0.010056212
1229,-0.016313979,-0.015034617,-0.009823623,-0.00526337,-0.00485598,0.000112304,0.033170108,0.050657928,0.085604973,0.123124652,0.207933515,0.25907883,0.303660244,0.272644728,0.289014816,0.205709189,0.157755002,0.066039681,-0.006044755,-0.044430863,-0.009908536
1230,-0.019990368,-0.016378945,-0.009570913,-0.004705201,-0.001677625,0.001348029,0.02680897,0.03891569,0.071419477,0.101918772,0.175068587,0.223197773,0.273414582,0.243652984,0.272791475,0.200191006,0.180737928,0.11275845,0.015156046,-0.046977267,-0.004186747
1231,-0.021949546,-0.018291201,-0.012920246,0.000947331,0.001003246,0.007624472,0.038197611,0.050978057,0.087070532,0.123270556,0.207083344,0.254308075,0.298764378,0.263620079,0.286124587,0.224640712,0.221932828,0.175824434,0.039635133,-0.049634319,8.42E-05
1232,-0.018018892,-0.013245492,-0.009587459,-0.000941936,0.003751418,0.008458449,0.034776762,0.054225132,0.083470546,0.111623429,0.198926255,0.243902922,0.281852096,0.265140623,0.274697751,0.217243612,0.219680786,0.182700366,0.049256366,-0.045581691,0.003837991
