FID,0ch20,12ch20,24ch20,30ch20,39ch20,46ch20,53ch20,60ch20,67ch20,73ch20,81ch20,88ch20,95ch20,102ch20,108ch20,116ch20,121ch20,129ch20,135ch20,144ch20,150ch20
1130,0,-0.017469978,0.043551493,0.00924015,0.078317642,0.059254837,0.167954302,0.259529018,0.421739054,0.6692173,0.850482988,0.915690565,0.97029705,1.037168503,0.991661739,1.018762255,1.01747818,0.871537209,0.530264759,0.668553162,0.018681526
1131,0,-0.018211174,0.043329239,0.009838295,0.07560668,0.05400672,0.167006683,0.271220255,0.41370492,0.66378603,0.855958939,0.918273687,0.964228201,1.039461422,0.989532614,1.023117352,1.021849728,0.874005842,0.479826403,0.655589437,0.016975641
1132,0,-0.016612434,0.053087473,0.036577415,0.139966583,0.166536617,0.284282398,0.382777405,0.496939898,0.721859217,0.891894817,0.949263096,0.975652695,1.032642508,0.993203688,1.019369125,1.025096321,0.86928916,0.507462597,0.671439505,0.018892288
1133,0,-0.015695429,0.05827446,0.048434067,0.155681849,0.189786386,0.305514145,0.402936602,0.51623354,0.727964735,0.884151173,0.925048876,0.919641495,0.955262804,0.902280807,0.8847507,0.885635614,0.672340631,0.500764561,0.619711781,0.013990736
1134,0,-0.015816355,0.057846117,0.050022221,0.15317626,0.179138327,0.296924448,0.386225033,0.492594337,0.704807377,0.851032066,0.888884068,0.866038561,0.913609552,0.86163168,0.839788818,0.847285414,0.614661264,0.478765535,0.575015497,0.015329647
1135,0,-0.015053749,0.059158373,0.049746037,0.149115753,0.183100414,0.3035882,0.394447422,0.499462605,0.705663681,0.859616804,0.891639948,0.891822338,0.942968178,0.878953028,0.850184441,0.853391266,0.628824568,0.462588835,0.58782115,0.012505865
1136,0,-0.015125227,0.061857414,0.052865505,0.147469711,0.171664143,0.296341181,0.403253698,0.507041025,0.703131723,0.86031332,0.896888304,0.885503769,0.930443144,0.872622728,0.822360802,0.833164644,0.622404242,0.462209988,0.574535942,0.013726377
1137,0,-0.01623807,0.058374548,0.046815014,0.137947607,0.158867931,0.280193806,0.382152843,0.492342997,0.682059431,0.826280117,0.864837313,0.854140759,0.889365387,0.840736485,0.787290907,0.815426922,0.6353971,0.454952478,0.583412647,0.007762241
1138,0,-0.017720079,0.056856203,0.043194771,0.133180857,0.151544905,0.275447845,0.377216387,0.489368439,0.69027276,0.827506685,0.873529959,0.866524315,0.90917902,0.859354258,0.841509628,0.85794754,0.67004714,0.438949776,0.600130129,0.007826185
1139,0,-0.017735434,0.060198784,0.049892521,0.140528345,0.155419827,0.273211479,0.385585499,0.479535103,0.679406929,0.821064949,0.865365696,0.854161787,0.913830853,0.863758373,0.838392782,0.850629997,0.67338109,0.456285048,0.614796305,0.003017807
1140,0,-0.017065954,0.05654335,0.045407915,0.13048811,0.143198586,0.260965347,0.381325865,0.485743237,0.677611589,0.810434055,0.862295008,0.842532825,0.90387826,0.848912048,0.84010601,0.854154825,0.679743481,0.449301577,0.631935358,0.001139688
1141,0,-0.01668911,0.061070633,0.050919724,0.14239707,0.170654774,0.284928608,0.409955406,0.516705465,0.697997379,0.832124138,0.882417822,0.870040131,0.91938715,0.855964708,0.810580492,0.828415251,0.644993877,0.459271669,0.663270998,-0.001119566
1142,0,-0.017190933,0.059223413,0.05360713,0.144364262,0.179653311,0.289127588,0.411044121,0.521324968,0.702394867,0.821662426,0.882283306,0.875789022,0.927683401,0.861249971,0.831775379,0.842427635,0.651063156,0.451496983,0.667296362,-0.002179861
1143,0,-0.01803956,0.05657506,0.051377726,0.144637489,0.179615307,0.289223862,0.418281555,0.526337862,0.702829838,0.819947433,0.883922863,0.882551384,0.917198801,0.860545349,0.835217094,0.850390196,0.683029509,0.479874325,0.679101467,-0.001128054
1144,0,-0.01744175,0.059280586,0.050474167,0.140380192,0.172403049,0.276385784,0.401313829,0.50244112,0.691167831,0.805359411,0.870116282,0.88019371,0.911773968,0.862231207,0.835732555,0.843927956,0.654258871,0.47307725,0.669066191,-0.003918171
1145,0,-0.018556499,0.059390163,0.051484108,0.146910763,0.176632214,0.288942337,0.40695715,0.512953997,0.692185545,0.816094589,0.884527588,0.879744482,0.910772991,0.859024191,0.836496592,0.843765926,0.669379473,0.457080603,0.666861057,-0.003284121
1146,0,-0.018428612,0.060816765,0.054222488,0.153203726,0.182336473,0.29535203,0.408172464,0.495823908,0.675504398,0.77807374,0.849368429,0.84076438,0.866612244,0.812380886,0.785507727,0.789268589,0.610113621,0.437870359,0.632192898,-0.001608849
1147,0,-0.018570757,0.060970306,0.054557896,0.155269909,0.185040045,0.298045301,0.411516619,0.504546833,0.691676283,0.790752554,0.858350277,0.848162031,0.865032673,0.814747906,0.791545248,0.783584833,0.559689617,0.438273907,0.632017708,0.003908062
1148,0,-0.021532011,0.06033349,0.051007271,0.146432066,0.177394342,0.295679855,0.397859859,0.508230209,0.697913408,0.805621338,0.887025738,0.90133152,0.91450901,0.858715391,0.842568159,0.835865307,0.662693167,0.462924623,0.67119031,-0.001028824
1149,0,-0.021139145,0.054907846,0.046074009,0.13394208,0.157847118,0.264078379,0.377874851,0.499581385,0.685918856,0.796622515,0.880968761,0.880357409,0.902865076,0.842308235,0.834586191,0.82303648,0.660901642,0.439878035,0.647946978,-0.004043531
1150,0,-0.019618797,0.055474854,0.047259808,0.127182198,0.148724127,0.263285685,0.354715014,0.491126299,0.665682936,0.770136023,0.847381544,0.850555515,0.868477106,0.809490156,0.804655552,0.799149561,0.62395134,0.437568092,0.627115583,-0.002362967
1151,0,-0.02155776,0.055387497,0.048314142,0.132317781,0.153097153,0.270792389,0.353545189,0.495427322,0.677385473,0.793507576,0.878916311,0.882205391,0.899621248,0.840352106,0.842018747,0.831179619,0.665663528,0.46174593,0.637545204,-0.009282064
1152,0,-0.021744585,0.055386782,0.048055649,0.140098715,0.159783506,0.288866186,0.354095602,0.505378008,0.686881351,0.800908709,0.874042797,0.864054108,0.892838478,0.826134682,0.827232409,0.817849922,0.655604839,0.45655241,0.631710529,-0.009015846
1153,0,-0.023084259,0.054733372,0.046498299,0.131717682,0.151767349,0.272418547,0.348440552,0.484586477,0.65353837,0.762140417,0.84410615,0.83124938,0.870961857,0.794470406,0.800425959,0.794623613,0.62239852,0.425847721,0.598270893,-0.008378792
1154,0,-0.021449947,0.05284605,0.042304277,0.122519016,0.139737225,0.265085173,0.357825661,0.502626467,0.67806921,0.803260803,0.874166632,0.858225965,0.897925568,0.820921326,0.8285532,0.824567509,0.638400507,0.441602039,0.618446255,-0.00809927
1155,0,-0.022171879,0.054009533,0.048582172,0.136425209,0.159942341,0.291568041,0.369258738,0.501850939,0.656727982,0.77908864,0.84615345,0.819482756,0.868964434,0.776995277,0.764076614,0.770361137,0.563810062,0.450939035,0.596121788,-0.004769325
1156,0,-0.021994495,0.055168247,0.049103832,0.138427305,0.158235693,0.29131279,0.379711962,0.504320192,0.657537842,0.784869003,0.856747627,0.812949991,0.883616686,0.788367605,0.777449512,0.783847094,0.587559509,0.44422617,0.594435501,-0.007450724
1157,0,-0.020903587,0.056992531,0.049368858,0.1459692,0.166841555,0.299483824,0.38758626,0.507858801,0.651091099,0.765491772,0.83152957,0.795028543,0.861452341,0.769923782,0.754090643,0.751072502,0.561082554,0.445152617,0.592481899,-0.007187843
1158,0,-0.021348715,0.055679417,0.049809837,0.143191338,0.154547024,0.295109129,0.397982597,0.517356634,0.681853247,0.794517517,0.868259811,0.804144716,0.894834852,0.795920992,0.780414677,0.781153679,0.574617529,0.482819223,0.630054712,-0.002773046
1159,0,-0.02128973,0.053589058,0.048742342,0.148344946,0.163324499,0.288441992,0.38637991,0.487759686,0.645991373,0.754676485,0.825417614,0.762418842,0.831669235,0.753573036,0.692452717,0.694945335,0.502180672,0.447302914,0.584034538,-0.002334404
1160,0,-0.021205854,0.05864377,0.055708218,0.17168169,0.197337627,0.33239913,0.442562485,0.535449839,0.68387866,0.787024593,0.848588562,0.780089569,0.85031271,0.764260292,0.685684299,0.665517998,0.496011782,0.475564241,0.603415871,0.005478477
1161,0,-0.019090462,0.057402706,0.058989811,0.177947044,0.202915716,0.337995338,0.441465282,0.512658405,0.670978975,0.764003372,0.834859467,0.763281918,0.839381695,0.751728535,0.640397739,0.647998047,0.49924469,0.459403896,0.583269978,0.006739712
1162,0,-0.021422291,0.057342625,0.05759201,0.173438168,0.205919552,0.34228487,0.455608654,0.538476467,0.694840956,0.776656437,0.849998999,0.771955109,0.852326822,0.756762886,0.606321287,0.613946867,0.494827843,0.454715252,0.559187174,0.009421539
1163,0,-0.021405029,0.052783012,0.045385122,0.149237633,0.184828758,0.307223415,0.437554884,0.520494795,0.678997421,0.798108435,0.894518852,0.829012537,0.917616606,0.82445159,0.636690903,0.650509977,0.488025379,0.447979927,0.549405861,0.00910573
1164,0,-0.019760036,0.055823946,0.051771355,0.161351204,0.209593058,0.325145149,0.457328796,0.554199934,0.706537437,0.823445368,0.905154657,0.854492331,0.934819365,0.834294939,0.713099861,0.702399874,0.535600376,0.460202694,0.552516651,0.007741261
1165,0,-0.022346497,0.047329092,0.028580809,0.11183176,0.134232712,0.267802238,0.412685776,0.524538326,0.696514845,0.817425251,0.919077063,0.86538167,0.950424099,0.849576569,0.671493292,0.583167458,0.454002428,0.411438751,0.45815568,0.006916046
1166,0,-0.019407988,0.052808762,0.038575172,0.126101208,0.147607374,0.290877533,0.432682467,0.534926271,0.726719809,0.839258814,0.941773558,0.910088825,0.999626255,0.917976809,0.866419268,0.855700397,0.514971733,0.446339846,0.596784449,0.005094242
1167,0,-0.02170639,0.050375938,0.042881489,0.147335005,0.161067486,0.307536125,0.446632481,0.540287209,0.753197575,0.84421792,0.958742237,0.941171455,1.029885769,0.953714371,0.964253759,0.964275599,0.783377647,0.504350328,0.71655407,-0.000976515
1168,0,-0.018900871,0.060533953,0.056802988,0.177455187,0.201109695,0.327319193,0.463029289,0.56474967,0.743130922,0.837548304,0.954971838,0.918176079,1.011524296,0.921481705,0.900134659,0.903345203,0.717070675,0.480692959,0.681064034,0.002216434
1169,0,-0.019337368,0.061516809,0.059847069,0.174246979,0.207772398,0.325652218,0.453558016,0.548503113,0.72175436,0.791071081,0.898215389,0.830418587,0.924949312,0.837798357,0.822778702,0.809771299,0.63317771,0.451965952,0.633201694,-0.007006741
1170,0,-0.017417336,0.060709095,0.05590167,0.16995368,0.202777338,0.318909788,0.434000254,0.523283434,0.713008881,0.789477825,0.907382345,0.839024305,0.926803207,0.846150827,0.819991398,0.79527688,0.558504629,0.435896111,0.619122553,0.00283637
1171,0,-0.01904006,0.046588898,0.026437187,0.104997635,0.125353956,0.256976223,0.404328442,0.527888727,0.735777998,0.832630825,0.960500717,0.920282793,1.006391621,0.947804976,0.962333107,0.949685669,0.779759598,0.469991255,0.698008299,-0.002863693
1172,0,-0.01987071,0.042463398,0.015654898,0.0631217,0.082438469,0.210619211,0.381214142,0.515638924,0.721631813,0.830963421,0.957754278,0.926651287,1.010650682,0.951506805,0.964650822,0.941324806,0.797213125,0.451530981,0.706726551,-0.014160013
1173,0,-0.020163488,0.042838287,0.018903351,0.075504732,0.094297409,0.215193701,0.388503218,0.513964176,0.717856026,0.827152348,0.95249362,0.929945421,1.019878483,0.963241768,0.988456392,0.970835686,0.833857775,0.474216413,0.71151104,-0.014166641
1174,0,-0.022239971,0.043205357,0.012081337,0.066715574,0.078995275,0.191775322,0.356449175,0.478324509,0.697027349,0.816472483,0.950522757,0.945389175,1.046355677,0.989488316,1.020032883,1.008563042,0.864159632,0.467019606,0.711986971,-0.014140081
1175,0,-0.018292236,0.046180916,0.026255941,0.09331913,0.109604168,0.223613787,0.391090679,0.50992837,0.728001261,0.856018305,0.978960133,0.962675953,1.056185198,0.987092066,1.008692408,0.994793892,0.834788418,0.490934992,0.697933578,-0.018528605
1176,0,-0.020569706,0.04153347,0.023060322,0.082413387,0.103348732,0.209125948,0.384421539,0.514303303,0.706079483,0.834742212,0.96487956,0.947313643,1.034134388,0.962329054,0.972583008,0.960702515,0.808978653,0.474484634,0.663896894,-0.012536526
1177,0,-0.01965704,0.042157221,0.017795753,0.076664686,0.091209221,0.20639081,0.367082787,0.516078663,0.712975121,0.837480164,0.959856176,0.946696329,1.025530386,0.953533983,0.964261055,0.955185175,0.772629595,0.515398979,0.653476954,-0.013054848
1178,0,-0.019833469,0.043191624,0.032338238,0.117791843,0.125664854,0.247766399,0.40534668,0.535435915,0.724310255,0.841187334,0.960950184,0.952835417,1.028741217,0.961021471,0.979146004,0.980208635,0.815280199,0.537090826,0.67085948,-0.016542959
1179,0,-0.02120657,0.052859306,0.050263453,0.158866882,0.194573402,0.291637707,0.413325405,0.546183062,0.725012398,0.826666641,0.949641418,0.939102936,0.986472416,0.918580627,0.905210209,0.907174873,0.740991592,0.508166075,0.663797998,-0.02035408
1180,0,-0.019235516,0.054563284,0.058068323,0.162955475,0.210456419,0.297125149,0.391516399,0.526001406,0.692189407,0.7890131,0.892617273,0.846836138,0.920783234,0.829615307,0.797344303,0.79913497,0.605952024,0.462636042,0.592596054,-0.013749123
1181,0,-0.019938469,0.050995922,0.052610302,0.156276703,0.196430874,0.294961023,0.39768033,0.552145147,0.711560488,0.821434021,0.931729031,0.89188714,0.945428705,0.868231153,0.825948715,0.844229603,0.578333139,0.467201757,0.617084789,-0.012515736
1182,0,-0.017425442,0.055038643,0.059655428,0.16753993,0.216232347,0.303589821,0.397115135,0.538286591,0.68339653,0.786457777,0.88232584,0.840506554,0.896117544,0.80052948,0.782192326,0.796548891,0.604473305,0.468063688,0.593298864,-0.020923615
1183,0,-0.021268797,0.049931526,0.057546806,0.166212177,0.224866152,0.311932707,0.414929533,0.543687057,0.69423871,0.800085878,0.904250526,0.859959984,0.914593172,0.823163557,0.786967754,0.793205786,0.578616714,0.474563599,0.607679939,-0.022171736
1184,0,-0.017293692,0.053788328,0.059019279,0.169103146,0.216578817,0.310802746,0.427060127,0.548898411,0.71223011,0.830922413,0.925005388,0.886638021,0.937016964,0.845898008,0.80988121,0.809306097,0.583702898,0.465415144,0.623195934,-0.018119574
1185,0,-0.016715717,0.052757406,0.058586979,0.169796181,0.21916604,0.318858004,0.439977646,0.550916815,0.711728096,0.812874126,0.90706048,0.86418848,0.899703407,0.818922091,0.803448677,0.790304375,0.600151396,0.462662458,0.627064466,-0.01450119
1186,0,-0.016050148,0.053081608,0.05825696,0.169879913,0.219428253,0.330631399,0.44322896,0.567774153,0.71962738,0.843288565,0.928638649,0.895076227,0.931690502,0.85000186,0.840262985,0.82743001,0.613473463,0.473851681,0.654505301,-0.009254885
1187,0,-0.016270494,0.055821657,0.065643215,0.184834528,0.221504116,0.331770611,0.434104061,0.550745201,0.704580832,0.81865387,0.910697317,0.879152536,0.907336283,0.843898821,0.837639141,0.815277576,0.645585299,0.464622545,0.629433346,-0.019873571
1188,0,-0.017990017,0.052309132,0.058535862,0.162748289,0.186271954,0.308942318,0.417839003,0.55984726,0.735394049,0.85237112,0.953655577,0.911438942,0.951013756,0.895313978,0.909757948,0.886511707,0.712707901,0.497298431,0.667946386,-0.019539738
1189,0,-0.018788195,0.048825836,0.052698517,0.155585384,0.182739401,0.294737959,0.373496151,0.529113197,0.710467672,0.817291164,0.915677166,0.881965923,0.926548338,0.867065954,0.877055168,0.867011213,0.714830112,0.486634588,0.654400206,-0.02216959
1190,0,-0.021833181,0.046212387,0.045868397,0.140797377,0.168244219,0.276390505,0.36495018,0.525459623,0.706794882,0.814682245,0.90717864,0.864143658,0.905316544,0.844880486,0.851507854,0.834734583,0.67249198,0.47458787,0.650948524,-0.01801095
1191,0,-0.017001963,0.051174545,0.055031013,0.159917593,0.178988075,0.290923691,0.394394398,0.54807024,0.715461874,0.843697405,0.932931948,0.880661249,0.932056046,0.870742464,0.850672483,0.848725843,0.675833797,0.497210693,0.644939375,-0.014429045
1192,0,-0.020593357,0.047908068,0.054388523,0.161090612,0.194794655,0.312591362,0.420517063,0.557023001,0.728695393,0.859416389,0.955797863,0.898538971,0.950405693,0.894899321,0.863236856,0.855978298,0.653866768,0.505233002,0.656793213,-0.014094257
1193,0,-0.018979645,0.052536011,0.055425167,0.16329217,0.193932056,0.308648157,0.41853714,0.55169239,0.735218668,0.854518175,0.93694272,0.878262949,0.919874239,0.86882782,0.830845308,0.813390779,0.629157782,0.483613014,0.60779953,-0.009752798
1194,0,-0.018873692,0.053039837,0.056723404,0.159457302,0.184354782,0.309540272,0.391649914,0.543786287,0.700590038,0.828301716,0.899997711,0.855942726,0.908546591,0.847738791,0.804724979,0.78805933,0.585091209,0.470565033,0.594689703,-0.001936531
1195,0,-0.018190289,0.054273605,0.058767986,0.155640793,0.173602581,0.305721617,0.378616571,0.526865959,0.69869175,0.831565285,0.913880253,0.893372536,0.936453438,0.882291508,0.865242386,0.857326078,0.688577032,0.483460474,0.619466925,-0.006581306
1196,0,-0.019992685,0.051588392,0.054255629,0.15055809,0.180306864,0.30349288,0.38991785,0.534434032,0.703560352,0.823700142,0.899540472,0.89010272,0.923968649,0.871506786,0.855247545,0.836725521,0.662445211,0.475768805,0.620286322,-0.000101757
1197,0,-0.018122482,0.05296545,0.056591511,0.151486921,0.176611185,0.299884558,0.380135298,0.524133825,0.684201527,0.813568258,0.889048815,0.870235586,0.925662518,0.862093306,0.873915958,0.850302792,0.670235872,0.488522911,0.645789146,-0.003894663
1198,0,-0.017251825,0.054973841,0.055965757,0.155998802,0.192111588,0.323559523,0.410633755,0.531337261,0.684649897,0.793678522,0.858015156,0.822441769,0.88465023,0.812393999,0.80253768,0.789244223,0.63335247,0.471331453,0.608699036,-0.002117157
1199,0,-0.020466375,0.051912737,0.055288792,0.153264809,0.192165184,0.316485834,0.416466713,0.533886337,0.686481285,0.81028533,0.866128016,0.834918165,0.889940405,0.807217884,0.778064156,0.750402451,0.579307175,0.461166811,0.586327791,0.004095364
1200,0,-0.019980383,0.053351974,0.056080151,0.156984377,0.195403099,0.314445686,0.409967661,0.52094698,0.679035759,0.786273289,0.857660055,0.816866016,0.892365837,0.810224676,0.790962362,0.775974226,0.613023615,0.450469351,0.59866786,-0.006134844
1201,0,-0.018616676,0.049522686,0.051162815,0.147366476,0.189189863,0.309793711,0.413317108,0.527973318,0.68725543,0.807601929,0.878543186,0.844609785,0.918548679,0.843633842,0.812949419,0.792674255,0.611626053,0.477265787,0.637678099,0.001163626
1202,0,-0.019686699,0.050775576,0.05312891,0.155105734,0.192743778,0.316072893,0.423605251,0.536002398,0.672892475,0.784902716,0.851818991,0.802621555,0.874800634,0.791003275,0.710068655,0.687450361,0.520887756,0.432413197,0.568443155,0.011519623
1203,0,-0.020706129,0.047996521,0.046421242,0.146423817,0.179156494,0.304076624,0.398037004,0.516212749,0.659712887,0.776509476,0.839161205,0.796014404,0.87898984,0.790941715,0.716616154,0.719403601,0.55053091,0.423518467,0.576382208,0.007744789
