FID,0cc21,13cc21,25cc21,35cc21,41cc21,49cc21,55cc21,62cc21,69cc21,77cc21,84cc21,91cc21,97cc21,111cc21,116cc21,121cc21,124cc21,0ch21,13ch21,25ch21,35ch21,41ch21,49ch21,55ch21,62ch21,69ch21,77ch21,84ch21,91ch21,97ch21,106ch21,111ch21,116ch21,124ch21,0eg21,13eg21,25eg21,35eg21,41eg21,49eg21,55eg21,62eg21,69eg21,77eg21,84eg21,91eg21,97eg21,106eg21,111eg21,116eg21,124eg21,yield
513,0,0,1.57988021,1.216323055,7.355713678,19.55216094,31.25351424,42.97333608,56.20889867,70.7250739,77.15096968,83.92285019,88.51816136,90.76999654,93.41456025,91.04808691,94.91213643,0,0.004255793,0.008408771,0.004394279,0.018259548,0.054440096,0.124737516,0.18810764,0.274256855,0.362242281,0.441404849,0.500122011,0.610756397,0.640595198,0.714909136,0.606610298,0.829290867,-0.020997396,-0.007385351,-0.008929946,0.004929637,0.022421202,0.060688023,0.091143928,0.148436427,0.160769656,0.160441712,0.191060498,0.205433786,0.197648808,0.236463904,0.238441512,0.305393279,0.036488414,20.79
514,0.000612685,0,0.774355213,0.937901915,5.517451608,14.15164163,19.48178631,26.29174181,35.28791343,43.78822897,48.2773448,55.59305689,61.80635653,69.78661704,76.39991372,74.52172784,82.16434384,0,0.003809108,0.008040901,0.003865212,0.021814354,0.055074751,0.125980988,0.187914044,0.278370976,0.393087685,0.446960092,0.48262924,0.527861953,0.499988496,0.597750723,0.527399361,0.725252569,-0.022011269,-0.012908949,-0.010168055,-0.000714457,0.015398054,0.03194312,0.058568861,0.092064947,0.103329659,0.106221862,0.122172341,0.138590962,0.155441448,0.18739748,0.193291083,0.271206349,0.044320006,23.63
515,0,0.001838055,2.110699931,2.846804111,9.987501905,23.28799534,33.61080552,42.28445243,56.02743484,68.69013706,71.08841709,76.83262848,79.82856531,84.1661617,86.77415876,86.3400277,89.53319771,0,0.002885911,0.007037762,0.005492311,0.021357017,0.081640027,0.153400749,0.223307177,0.324091911,0.457319438,0.528564274,0.568787336,0.665648103,0.685150146,0.759252846,0.683975875,0.879212439,-0.017830018,-0.011612557,-0.005694968,0.010167358,0.034089118,0.074586578,0.100509435,0.158840999,0.171905324,0.172450438,0.182240039,0.2014734,0.208626688,0.233925223,0.240738049,0.301952869,0.046495274,27.23
516,0,0,1.132502139,2.972085386,8.077601411,19.04195685,26.74470355,34.10028927,44.55784179,53.00940607,55.97557056,61.28361727,65.57269902,70.65854612,72.57834141,72.71473858,83.72359765,0,0.003585062,0.006578621,0.002877275,0.02412728,0.074281432,0.151472881,0.228899315,0.342201233,0.435018212,0.503463149,0.549722254,0.62057364,0.627409995,0.724413157,0.645019054,0.803986251,-0.013553901,-0.01468117,-0.004586902,0.00493165,0.030886283,0.054735832,0.0789745,0.128883153,0.133420914,0.135375887,0.145871863,0.160532132,0.170668796,0.184323922,0.200568378,0.264980406,0.045816485,28.94
517,0,0.000612685,1.029214033,1.663321778,7.071483006,17.99728215,26.86040826,34.32299294,46.24067962,58.6186509,65.56732061,73.58512804,78.72079115,84.92252424,88.15142364,87.94148199,94.21484038,0,0.004477358,0.008113727,0.006468967,0.020674037,0.063886739,0.128765047,0.205798447,0.279981047,0.304567873,0.386761159,0.467684269,0.531472027,0.555583417,0.660451531,0.595223963,0.843572974,-0.014555747,-0.012654936,-0.007400642,0.002883535,0.028822871,0.056757387,0.079030424,0.125250414,0.131972387,0.148814574,0.16606161,0.185481548,0.207113445,0.212727085,0.241233766,0.313230872,0.04437796,22.33
518,0,0,1.244975983,2.327161542,7.831732968,20.69996845,30.70568511,38.64507753,53.1418991,64.13544746,69.25318761,73.72378145,77.29668917,81.01302805,82.9119931,81.59517832,89.97684384,0,0.004337088,0.007734334,0.00583721,0.018926786,0.061432239,0.129195869,0.204857662,0.306317478,0.400001824,0.484280556,0.545145988,0.608521223,0.61940527,0.714903712,0.636009634,0.816750824,-0.019553607,-0.013014283,-0.005496526,0.004387509,0.030706776,0.067413956,0.090508685,0.151612759,0.158003956,0.16490896,0.170779407,0.178521395,0.18889305,0.20632045,0.208327234,0.271694332,0.030562386,32.71
519,0,0,1.257792446,2.505625494,9.216079791,22.89427067,31.5713238,40.07516249,54.98795915,65.42972319,74.12416017,79.81785064,85.30693323,87.63309384,89.66629155,86.55860457,89.44879675,0,0.003891236,0.007692921,0.005369859,0.01966032,0.072681218,0.135940865,0.205282956,0.305303931,0.3754659,0.4647412,0.512605131,0.587772191,0.602342665,0.697047055,0.607435226,0.821188688,-0.01881808,-0.013438788,-0.003226416,0.007081545,0.038432788,0.069696076,0.096618414,0.162330657,0.153668851,0.171639845,0.179002836,0.192532197,0.187376201,0.219346702,0.221231401,0.263970047,0.022143619,32.79
520,0,0.000612685,1.073829605,2.228303837,7.640908398,18.95641729,28.19631154,35.80869271,50.37098154,61.86294007,69.65976888,77.35990571,82.36044144,85.82052284,89.04227783,88.44355956,94.27588296,0,0.003194961,0.008559909,0.006615106,0.023692621,0.070251055,0.129655868,0.195743829,0.28999719,0.319484413,0.41636011,0.480176955,0.54636395,0.572854638,0.668664157,0.596041739,0.840176582,-0.01765815,-0.016201513,-0.004460561,0.003245163,0.028199201,0.062892064,0.087708294,0.144362018,0.145857811,0.152110189,0.180121511,0.189126387,0.187660798,0.220316708,0.237940431,0.283119649,0.031979039,31.9
521,0,0.003063425,1.506592491,3.239676458,9.825941168,24.7375783,38.12553478,48.54158072,65.63694559,80.57296426,86.80917176,92.29463027,94.63774617,96.16949446,97.53073061,96.31773719,97.09987058,0,0.003410758,0.009302876,0.005734566,0.025856864,0.073762111,0.145245776,0.216939867,0.309091538,0.37057662,0.496566623,0.561476111,0.670981944,0.710383534,0.787315428,0.689430058,0.926572621,-0.017316554,-0.015610917,-0.000592215,0.012498526,0.042268384,0.086437024,0.120119646,0.185924828,0.198806584,0.202713013,0.233725116,0.23715733,0.232972488,0.265536278,0.277182311,0.312629491,0.030714169,38.16
522,0.003063425,0.00490148,2.914069185,5.63287146,15.29891139,34.04717416,50.78494132,65.89729004,83.21597317,93.61784467,96.70518678,98.44958749,98.81710061,99.32587431,99.50819672,98.8162223,98.42776143,0,0.00400239,0.007593506,0.004615721,0.025761094,0.10337925,0.19056128,0.301914066,0.397557259,0.520642579,0.663298905,0.720722497,0.845571518,0.898305535,0.931172609,0.84578377,1.07423377,-0.013393456,-0.01055793,0.001958886,0.023821227,0.068289965,0.119665012,0.175502792,0.246122316,0.25829947,0.26834169,0.261324316,0.272981405,0.265491694,0.289570987,0.298756063,0.321888238,0.029836165,37.58
523,0,0.00122537,2.107321843,5.222283038,13.71985978,30.5855517,45.10145459,59.21617991,77.20530407,88.27841978,92.6718624,94.39745397,96.6348413,97.71035319,99.12316652,98.31955506,99.0099117,0,0.002431639,0.005678947,0.004640933,0.020343246,0.097649209,0.177800387,0.27830416,0.387522489,0.507434249,0.65328151,0.700394452,0.796461463,0.839303315,0.88407588,0.78913492,1.020608544,-0.011008012,-0.008307802,0.000927698,0.021444198,0.057456773,0.104670338,0.149951845,0.22435312,0.235844865,0.256810188,0.241293937,0.264950007,0.25447619,0.267287314,0.287141204,0.298907161,0.025714545,42.62
524,0.00122537,0,3.582369376,5.050781488,16.89132754,36.02793079,51.02270995,65.15142323,83.78437844,92.40096748,95.56841316,96.55844852,97.81849352,98.24995657,98.94282375,98.51757271,97.59132618,0,0.002762844,0.00580743,0.005920462,0.017733378,0.102768682,0.179509953,0.300959617,0.42050609,0.571120143,0.715679407,0.738410652,0.844085813,0.88968724,0.914963245,0.813912928,1.014840364,-0.00782252,-0.001813585,0.003656157,0.032156959,0.070664257,0.123553701,0.165324509,0.254423201,0.261295468,0.277082711,0.255625606,0.276677847,0.25704819,0.260129243,0.278402478,0.277098328,0.02077288,41.53
525,0,0.005514165,4.565456546,9.103569908,21.33004926,42.48161809,59.26537098,74.13127413,91.28730376,98.7788229,99.81510347,99.95714133,99.96892746,99.98160492,99.95470233,99.33128463,96.88365651,0,0.003337515,0.0078192,0.008332956,0.023690425,0.124073558,0.214101493,0.353268445,0.470162183,0.654717624,0.811039865,0.821836174,0.938192785,0.992212594,0.982992768,0.89836067,1.065820932,-0.008855596,-0.004668589,0.005314014,0.039610427,0.085302003,0.147522584,0.190950394,0.278825402,0.298584908,0.297662407,0.277363658,0.288810283,0.263537288,0.252094626,0.259998351,0.254430115,0.015004343,43.91
526,0,0.035535732,8.087642098,12.12538523,25.81984454,47.66616516,65.20225575,81.07442418,95.91586648,99.63988175,99.83337812,99.99893203,100,99.99242555,99.99245039,99.7316482,97.55931838,0,0.002355199,0.010349567,0.008350795,0.031485908,0.153421476,0.248940721,0.425609887,0.53249979,0.730847299,0.867243409,0.870966494,0.977011144,1.033356309,1.008757234,0.929929256,1.072334409,-0.00450319,-0.000511294,0.010439343,0.04876972,0.102297343,0.170836851,0.221599877,0.305604875,0.318390965,0.286932558,0.277371705,0.287276357,0.25020352,0.24620752,0.251534015,0.248388827,0.013289116,44.86
527,0.006739535,0.654960298,17.09942653,22.82430213,33.86983692,58.15659201,73.168928,88.54104889,98.09803203,99.59365762,99.61534341,99.9871424,99.9967856,99.94373269,99.94265062,99.4156856,97.20827562,0,0.003230031,0.029473545,0.024322322,0.07284683,0.22239688,0.354012579,0.547207296,0.611851931,0.805897415,0.907468259,0.907030404,1.002071738,1.053080082,1.023733139,0.9377051,1.068723083,-0.003562771,0.010444992,0.023750845,0.074674912,0.141309008,0.203623652,0.265645117,0.332668245,0.318564534,0.289141655,0.27037856,0.280723453,0.248757184,0.243349224,0.241703749,0.236165777,0.007488854,44.55
528,0.00857759,0.825286737,18.32416575,25.04834884,35.9484279,56.80737218,73.53878982,86.40284889,97.62292333,99.93442623,99.89895189,99.99571413,99.98932035,99.99022929,99.98813632,99.4156856,93.25549688,0,0.005292704,0.034278918,0.03083084,0.076427065,0.2194653,0.330734283,0.50151515,0.57060349,0.746709824,0.854208171,0.836865723,0.923538208,0.971185088,0.938503087,0.850318313,0.969130099,-0.002220345,0.011997227,0.028697712,0.081829078,0.133326992,0.209592253,0.256551385,0.331723005,0.31368947,0.273910314,0.270303696,0.269850045,0.252507865,0.247461155,0.235952422,0.207216874,-0.004897321,47.69
529,0.014091756,0.620037251,17.44102188,24.32524479,34.12772443,55.9004101,72.5131402,83.84551143,96.73159579,99.80650363,99.89680193,99.98718442,99.98178506,99.98160492,99.9523892,98.9265928,92.6376385,0,0.002803022,0.032485954,0.027172636,0.073738113,0.203588068,0.317726344,0.483428597,0.553939819,0.732352495,0.839688122,0.810699821,0.898034394,0.9455688,0.91596961,0.824059129,0.947101474,-0.005063869,0.010787738,0.027510969,0.077254765,0.131993502,0.20998244,0.254485071,0.327837795,0.312747031,0.280649781,0.273730129,0.274266183,0.263761163,0.250388205,0.243429258,0.201228112,-0.001800949,44.76
530,0.003063425,0.512204686,15.73375159,22.81783106,32.38713611,56.05389599,72.04267642,84.37685334,96.39079409,99.51303413,99.46748098,99.93999786,99.91349481,99.93832237,99.91156169,99.49192288,93.15811115,0,0.009158147,0.030649211,0.023829581,0.070132494,0.190503404,0.300134599,0.464991093,0.525347352,0.698224068,0.799982965,0.774770796,0.851631999,0.895676017,0.873588562,0.779144645,0.901084006,-0.004355005,0.007353693,0.026257247,0.072599992,0.13108553,0.206645623,0.254483283,0.324989945,0.319303304,0.289026439,0.28061077,0.280447662,0.26761806,0.249871418,0.247492746,0.202011317,-0.003004272,51.67
531,0.00122537,0.458901088,16.27123823,22.79571854,31.6961625,54.00170285,70.82630485,80.9004101,96.16122723,99.05186778,99.8452029,99.98928533,99.96357013,99.96970222,99.99676445,99.38322368,90.26100086,0,0.003478203,0.027639139,0.017603563,0.072137803,0.19566308,0.309018701,0.487295091,0.549059093,0.723150253,0.835566938,0.818027794,0.888585508,0.935748577,0.913948298,0.81939441,0.942412376,-0.005602002,0.00856513,0.025249867,0.068663709,0.123104863,0.204624072,0.239960834,0.321878642,0.321054339,0.304315627,0.285933703,0.286098868,0.271001607,0.25598076,0.250552982,0.190323308,-0.005222926,55
532,0.00612685,1.009704931,19.91260237,25.93626467,33.92043896,56.55439346,72.23898796,83.24578497,96.85413809,99.69363074,99.97097554,100,100,100,99.99242555,99.88313712,94.23692867,0,0.002947906,0.034704991,0.028958041,0.082867049,0.206276834,0.327944577,0.505437374,0.567515969,0.750058353,0.847248197,0.819615483,0.886653662,0.927454472,0.911496937,0.822428286,0.938771844,-0.001630201,0.01508225,0.031138841,0.074977376,0.129695088,0.211428419,0.252016723,0.324466377,0.333449423,0.314613521,0.2899203,0.28486529,0.274832636,0.251573682,0.25351423,0.197596952,-0.00422127,48.35
533,0.006739535,0.88900598,19.57957553,25.28796448,34.91479957,57.24416996,72.3151204,84.34114813,96.25240055,99.5624832,99.98285653,100,99.99252424,99.99891437,99.65595341,98.73723165,93.38534453,0,0.004190795,0.033332359,0.024096297,0.07820645,0.211733401,0.328067064,0.494791627,0.563122094,0.743060946,0.846752465,0.822065175,0.883826792,0.929235876,0.91181922,0.824980617,0.924989164,-0.001774554,0.014080801,0.028049266,0.076907434,0.130064577,0.212208554,0.256806314,0.322797507,0.334696174,0.308994681,0.289245784,0.285380512,0.261128396,0.243636817,0.243400902,0.186402515,-0.006479666,45.78
534,0.006739535,0.896970885,17.92507028,25.36703147,34.41099556,55.83367711,71.68663314,83.14385207,96.3953062,99.1410911,99.96667562,99.99893203,99.99571413,99.98268698,99.99137187,99.29233033,90.32959661,0,0.001564286,0.031244105,0.024467254,0.07774508,0.19775784,0.305638313,0.482816607,0.540435791,0.702051282,0.813557327,0.779605508,0.834613502,0.881271422,0.868229806,0.780170381,0.880984485,6.10E-05,0.010648205,0.029897412,0.075403243,0.123431832,0.207154512,0.252341211,0.324541777,0.326914579,0.286430478,0.283765733,0.267574131,0.253531277,0.235634819,0.23238045,0.168554664,-0.009505614,45.22
