FID,0eg21,13eg21,25eg21,35eg21,41eg21,49eg21,55eg21,62eg21,69eg21,77eg21,84eg21,91eg21,97eg21,106eg21,111eg21,116eg21,124eg21
2977,-0.012587059,0.011380156,0.028700415,0.074577302,0.125080258,0.180695325,0.217346802,0.289081544,0.294593304,0.283875912,0.278065085,0.27231136,0.26532495,0.238676742,0.207685828,0.135263428,-0.008156384
2978,-0.010743435,0.010151599,0.024736447,0.07534086,0.12690264,0.190058663,0.228107646,0.294770867,0.295734763,0.292019546,0.292275816,0.289464891,0.282767802,0.26029706,0.256779015,0.186678305,-0.004576022
2979,-0.012858,0.011069619,0.027072771,0.073690988,0.133580297,0.201410085,0.239571735,0.302871376,0.302641958,0.291497618,0.291781127,0.291409433,0.285445035,0.269000381,0.261142462,0.183770984,-0.003351031
2980,-0.011630913,0.010219454,0.025006326,0.073405422,0.126628011,0.199388072,0.235112056,0.301983625,0.30503574,0.29129681,0.2925134,0.291626245,0.289140791,0.274682254,0.269989878,0.199306086,-0.001392195
2981,-0.018046435,0.007336245,0.025150565,0.073632404,0.133684084,0.195437938,0.228424102,0.300181478,0.294890493,0.290591002,0.28516829,0.291396379,0.294269323,0.273118377,0.274680614,0.194317847,-0.004343412
2982,-0.019902609,0.002348495,0.017019402,0.064476825,0.124083087,0.201730475,0.248220891,0.335256964,0.338707864,0.29509154,0.297219485,0.305052519,0.293130845,0.275140435,0.298211724,0.222930074,0.005393644
2983,-0.023265408,-0.004240626,0.002080903,0.036560137,0.076400168,0.147666141,0.17954576,0.300431013,0.329633355,0.272792011,0.286392123,0.301310599,0.287922323,0.267344475,0.339869052,0.258884043,0.012008841
2984,-0.019260531,-0.003427071,0.011365145,0.045213792,0.091053322,0.167007804,0.205878064,0.333226681,0.337339759,0.285245419,0.282494813,0.30183211,0.288398474,0.264686882,0.316413701,0.252060682,0.01964297
2985,-0.01876653,-0.001115902,0.014858085,0.050760143,0.107416093,0.199030653,0.242039666,0.378594637,0.35344249,0.29246363,0.291275948,0.329911947,0.303012997,0.265435308,0.338564664,0.279825836,0.015733209
2986,-0.022662003,-0.001537004,0.00450125,0.033561666,0.073896848,0.144711509,0.183749139,0.283250242,0.271164119,0.23100993,0.234869584,0.274028897,0.259104788,0.223474652,0.282988966,0.227482826,0.017446298
2987,-0.016481765,-0.014882679,-0.015833609,-0.001971301,0.000272151,0.014417779,0.028841693,0.074383073,0.084126949,0.09526781,0.103976525,0.122019425,0.15185976,0.165438488,0.180258349,0.202554569,0.046875674
2988,-0.019953223,-0.012563349,-0.012430922,0.002031192,0.010681223,0.04364467,0.071509957,0.138382584,0.142966986,0.142968595,0.143843755,0.159688815,0.173887566,0.197649226,0.201013237,0.234323859,0.029679043
2989,-0.020886013,-0.012916021,-0.011704412,-0.0015936,0.010170904,0.036476221,0.057371017,0.115805693,0.109917365,0.117619909,0.127196193,0.131603658,0.144419551,0.165511295,0.1805913,0.19611235,0.019352138
2990,-0.01808653,-0.014096276,-0.010742746,0.016359929,0.034871593,0.089756489,0.107273676,0.1953924,0.193528861,0.181916326,0.18845892,0.189216539,0.193209037,0.205590442,0.209574625,0.222188905,0.020253925
2991,-0.015808662,-0.004732015,0.004191953,0.043232799,0.076978363,0.1591423,0.212829903,0.311910957,0.304338127,0.269775599,0.268815875,0.258245528,0.253470302,0.238696203,0.231465861,0.234390423,0.010911921
2992,-0.014727746,0.002314834,0.013462983,0.053861085,0.102168724,0.191663235,0.248132244,0.354004174,0.332068682,0.301109463,0.28996703,0.287112147,0.274681538,0.255401671,0.254125327,0.231823817,-0.001504541
2993,-0.013122182,0.008982866,0.024912879,0.073442347,0.142179862,0.221841976,0.286272645,0.374770224,0.332752317,0.322185665,0.302385598,0.296672821,0.278788358,0.26128602,0.262094408,0.239961013,0.006968967
2994,-0.012117089,0.009237785,0.029003941,0.070702426,0.133128464,0.202098548,0.260816664,0.326479107,0.315035909,0.319812387,0.296233445,0.299667627,0.277086645,0.261605293,0.2569336,0.223188892,0.000674047
2995,-0.010735014,0.012280632,0.03228239,0.074746966,0.125755712,0.197957084,0.254967928,0.314693272,0.32109201,0.338503629,0.296567261,0.292293161,0.265404642,0.260725856,0.255591065,0.224663377,-0.003379652
2996,-0.010229329,0.016585078,0.034704626,0.076641105,0.132008538,0.208069965,0.257369071,0.325924695,0.323888093,0.348113567,0.290599227,0.273962885,0.258299559,0.251027375,0.25127846,0.23905988,-0.001303002
2997,-0.01177391,0.014900071,0.033429619,0.073848121,0.121959634,0.199555114,0.243439138,0.311796099,0.313392997,0.34212175,0.292460859,0.278319269,0.248985127,0.254691094,0.255471408,0.235049993,-0.005069728
2998,-0.013339566,0.007981011,0.027185978,0.07584668,0.131834939,0.199921563,0.243623301,0.324178129,0.316245347,0.345007926,0.290548146,0.275414973,0.245370865,0.254835725,0.262374759,0.264542162,0.004729028
2999,-0.010815898,0.003642617,0.013899556,0.051938958,0.096578263,0.168271184,0.194264367,0.287782878,0.303205192,0.325473309,0.28006795,0.273441881,0.256445557,0.24646771,0.262963802,0.26481694,0.016338116
3000,-0.00974753,0.002006353,0.015946487,0.044726975,0.092936479,0.16579394,0.195886597,0.283438981,0.310725838,0.328386039,0.284373581,0.278530747,0.268643051,0.254608423,0.278602242,0.272349954,0.019906186
3001,-0.01665335,0.002676974,0.011413084,0.036555681,0.075805105,0.151672512,0.180927232,0.268952996,0.319727749,0.338228762,0.287899584,0.287833601,0.280303568,0.265724897,0.298549235,0.307465285,0.030922381
3002,-0.015707335,0.004744051,0.015975727,0.050030749,0.0899854,0.171757817,0.208318695,0.286776811,0.347528666,0.337049007,0.294979304,0.287629396,0.284114808,0.275509298,0.302143276,0.309568584,0.034862343
3003,-0.010978281,0.001659465,0.018037308,0.054832228,0.105422467,0.1838101,0.228665099,0.288640618,0.363256305,0.320379704,0.295241445,0.283563167,0.277359843,0.273478806,0.285392731,0.318278044,0.045088865
3004,-0.016599784,-1.15E-05,0.013000967,0.05168293,0.102447145,0.177906051,0.212273836,0.289170802,0.334298968,0.286292255,0.283563644,0.267872244,0.259297013,0.258806765,0.263409376,0.276324928,0.025881473
3005,-0.015454033,-0.000661076,0.015205372,0.072406173,0.100298315,0.170259804,0.207529515,0.246869326,0.244572669,0.206444576,0.236461103,0.245106623,0.228339955,0.191800073,0.155264363,0.145021439,0.005173926
3006,-0.018841358,-0.005054505,0.003814589,0.061646909,0.072159477,0.125090972,0.152295306,0.18387188,0.156649038,0.142512217,0.167307481,0.187649027,0.19220899,0.128657803,0.115488589,0.1376995,0.009603744
3007,-0.016286293,-0.006336311,0.003830296,0.040910535,0.081406012,0.139293686,0.170850307,0.215134174,0.236591756,0.225312307,0.232890353,0.236236319,0.228111908,0.204285368,0.201974273,0.182412416,0.006171026
3008,-0.017725557,-0.003069368,0.011789683,0.043851878,0.095411256,0.166982681,0.204756841,0.269954085,0.304371178,0.309036255,0.299569994,0.294749856,0.280995429,0.271725357,0.28741622,0.290312856,0.01079234
3009,-0.018855527,-0.007133709,0.004691401,0.028505012,0.071400672,0.143120646,0.166771919,0.238288313,0.283162802,0.291654944,0.285176247,0.288338393,0.278818965,0.279248297,0.280017763,0.318697423,0.030151475
3010,-0.014058026,-0.003103139,0.005861265,0.03853748,0.087094471,0.158899859,0.187864274,0.262373477,0.302602172,0.30239749,0.293212563,0.29191485,0.278774023,0.27369988,0.274515361,0.310394734,0.032565352
3011,-0.016448911,-0.001171319,0.011736756,0.044537991,0.093928494,0.17218177,0.200701848,0.275318414,0.31104058,0.299353004,0.289245933,0.276130438,0.264023572,0.26733163,0.267623663,0.308164537,0.04198987
3012,-0.020220401,0.000263926,0.009010721,0.040257689,0.095599771,0.1645374,0.19779098,0.276108682,0.333912671,0.293716192,0.291142195,0.275864005,0.258721232,0.270855963,0.273513168,0.313224375,0.034961149
3013,-0.016210744,-0.002581195,0.010324989,0.037693642,0.083547719,0.156801328,0.189469561,0.266753286,0.329460084,0.28078112,0.2866126,0.273346275,0.251355946,0.255199581,0.256081611,0.288908243,0.024369253
3014,-0.014945557,-6.17E-05,0.012993999,0.04998691,0.089614674,0.171362519,0.19894059,0.279664695,0.335033804,0.301327944,0.281383693,0.276270896,0.248429552,0.246102422,0.241042987,0.262227952,0.021423846
3015,-0.013175607,0.000545933,0.015948167,0.051071692,0.099849515,0.182627097,0.205175906,0.28659761,0.32338056,0.305258006,0.273859352,0.268212497,0.242982313,0.235370487,0.237631932,0.241627321,0.014286093
3016,-0.010558414,-0.001956061,0.012290106,0.050385956,0.093944907,0.176665932,0.204624429,0.288055062,0.319689989,0.310813934,0.275101542,0.275963843,0.253539771,0.237939551,0.243943661,0.237163261,0.016688958
3017,-0.012126309,0.004109017,0.01689039,0.055291992,0.10551995,0.187239945,0.220387787,0.294912428,0.309350759,0.309018672,0.267446727,0.27759853,0.248233229,0.22587204,0.230603918,0.22209534,0.007448674
3018,-0.008058851,0.001042242,0.012964305,0.053349577,0.102326602,0.186327264,0.216221273,0.297367305,0.303906798,0.302966684,0.259323925,0.268813699,0.239089042,0.228159249,0.225214615,0.210021928,0.009686175
3019,-0.008324052,0.0002567,0.015304689,0.05774121,0.09974391,0.191126153,0.221616879,0.298979759,0.300215065,0.290338933,0.255405575,0.25827688,0.235436752,0.224310338,0.205748841,0.198257476,0.007577234
3020,-0.010722385,0.007649981,0.01884431,0.064354643,0.107832067,0.1984611,0.228751898,0.312024355,0.314115822,0.27904737,0.253753513,0.260246605,0.237669632,0.219247878,0.199258506,0.193944529,0.001808762
3021,-0.007462013,0.007321683,0.020749945,0.05801357,0.107815653,0.199112818,0.230057895,0.312851459,0.303390354,0.284950525,0.252209932,0.263960093,0.239402264,0.213754535,0.19696933,0.19324632,0.001637984
3022,-0.003274394,0.006437165,0.026210403,0.066372693,0.115464613,0.202550769,0.229178071,0.311686397,0.300916016,0.286356807,0.253774822,0.265289426,0.238493264,0.214807987,0.195766374,0.190329984,0.006304624
3023,-0.001629385,0.008654272,0.025319578,0.06715513,0.116299026,0.2020877,0.235846236,0.329276711,0.303076655,0.286879897,0.252341628,0.267962217,0.243598282,0.208813936,0.191034511,0.17740953,-0.003030641
3024,-0.000411857,0.005558457,0.023713816,0.065624334,0.119521357,0.213549092,0.239783809,0.323051929,0.297957808,0.285752118,0.25566572,0.269003958,0.251774728,0.214715809,0.196634039,0.183830231,-0.000338571
3025,-0.005601775,0.00487723,0.021697339,0.056964226,0.110286526,0.197886601,0.223458499,0.313515723,0.307111323,0.286284685,0.254745901,0.268446833,0.2497347,0.211761892,0.200185806,0.187369183,-0.003928731
3026,-0.003285349,-0.000776222,0.023217043,0.054979436,0.104737744,0.187371671,0.217701361,0.30577147,0.31265837,0.274930418,0.260532171,0.25733304,0.243881822,0.201677904,0.201867282,0.19417204,-0.002838695
3027,-0.004896423,0.001170616,0.019797135,0.057661477,0.103329375,0.190526128,0.215386808,0.304139972,0.311992615,0.269971669,0.257328182,0.254613936,0.227380157,0.197062612,0.194017276,0.171453536,-0.001555693
3028,-0.006656867,0.000745281,0.021045564,0.058270127,0.109517328,0.194193751,0.22216171,0.31095922,0.326084167,0.285195559,0.271491706,0.262848407,0.246040225,0.205517665,0.228064179,0.220035195,0.00313553
3029,-0.008978551,0.012677554,0.029975591,0.082076721,0.134540632,0.221471325,0.250523835,0.332398564,0.332404315,0.28864935,0.27507633,0.272268534,0.258815795,0.221338809,0.248714462,0.217104912,-0.000305292
3030,-0.011025084,0.012304856,0.029888913,0.08284872,0.135134369,0.220649287,0.252607763,0.32943818,0.334465683,0.294368505,0.276190668,0.272533745,0.270096838,0.232931584,0.269087434,0.230278283,-0.005149264
3031,-0.007587709,0.006512341,0.02996937,0.081261933,0.126240417,0.211565956,0.235771418,0.321741015,0.323803574,0.294963658,0.281344086,0.278154999,0.272822171,0.243986666,0.274480015,0.23987636,9.56E-05
3032,-0.015102699,0.003379959,0.033291291,0.075819008,0.120687924,0.200046763,0.224215001,0.305104345,0.314397514,0.2922571,0.278872371,0.283100188,0.274071991,0.259827524,0.275542825,0.245015725,0.005086385
3033,-0.018874928,0.004908303,0.031819541,0.069839872,0.11712496,0.190111071,0.212771744,0.292450994,0.312036723,0.289535522,0.274962485,0.281457156,0.269229174,0.264477432,0.274900466,0.240903035,0.008574891
3034,-0.016546946,0.009195697,0.031743441,0.076988369,0.121834598,0.203629404,0.225259364,0.304636836,0.316969663,0.27281478,0.274835408,0.276675671,0.254630178,0.249021202,0.261675775,0.220329806,3.75E-05
3035,-0.011393065,0.012520154,0.033499636,0.084796287,0.133017898,0.21565856,0.239460737,0.318863243,0.331682205,0.28325516,0.278591692,0.288580745,0.254802614,0.244881734,0.253595591,0.214541495,0.000114954
3036,-0.013295918,0.010842304,0.034711502,0.091630533,0.13740176,0.222034112,0.256328434,0.330429256,0.334407747,0.301618069,0.276982933,0.301234961,0.258992255,0.237300903,0.253021926,0.21369651,-0.005555347
3037,-0.01354828,0.016357528,0.036578763,0.088529125,0.131341293,0.225248471,0.261770487,0.330482006,0.325021565,0.302416533,0.279816657,0.31029433,0.263402134,0.227119848,0.245524824,0.203253195,-0.006116475
3038,-0.018065866,0.013860479,0.031499706,0.080393098,0.134461299,0.22255215,0.271250188,0.333402425,0.309875906,0.299615055,0.282037377,0.303342521,0.264181405,0.22583957,0.242402151,0.199966773,-0.004663007
3039,-0.01577271,0.007236937,0.025006374,0.075578839,0.12741293,0.213454187,0.265295029,0.333785892,0.317528784,0.307508349,0.275890946,0.290549457,0.262964755,0.224023178,0.218981847,0.184548035,-0.004077969
3040,-0.012813533,0.006525646,0.024305876,0.068893276,0.121354684,0.203634292,0.262779295,0.317579478,0.310615867,0.297250986,0.270922869,0.281748384,0.263057113,0.232156903,0.225275502,0.195947379,-0.001660921
3041,-0.010197603,0.009532476,0.023179881,0.069344111,0.122194827,0.210140392,0.243213192,0.333509594,0.309083819,0.285037071,0.265972525,0.272466779,0.247758508,0.225885049,0.220419034,0.188100174,-0.002169585
3042,-0.011377241,0.009307222,0.025101721,0.069206104,0.123709679,0.203753203,0.228773981,0.328829557,0.301029891,0.268258035,0.263069689,0.265048116,0.244017914,0.223814934,0.215049595,0.19114323,-0.003424657
3043,-0.014557432,0.006043319,0.027028738,0.067524962,0.118015893,0.206020996,0.226278335,0.319665164,0.302999616,0.267708749,0.260650665,0.267018855,0.238896802,0.219924986,0.209234834,0.19285357,-0.002687373
3044,-0.011131905,0.008145621,0.026957992,0.066814937,0.117842138,0.199095309,0.231202558,0.323416889,0.31225419,0.271483213,0.260363728,0.263982028,0.235285863,0.216969907,0.201662138,0.185904339,-0.007828003
3045,-0.011427366,0.009040175,0.020263024,0.06875965,0.119033761,0.202550292,0.229930937,0.32521531,0.318577677,0.273579419,0.260495454,0.265991688,0.23989588,0.211613193,0.19769834,0.179396942,-0.00573526
3046,-0.01470118,0.008672629,0.022935864,0.071399465,0.119072117,0.203251809,0.228114665,0.321898252,0.325913429,0.278160185,0.269381821,0.266503483,0.248859242,0.212293595,0.202306986,0.18333894,-0.004619646
3047,-0.014979094,0.009985154,0.020511519,0.068087228,0.112023503,0.203069046,0.227121651,0.323087186,0.310842514,0.275679141,0.268210351,0.267625093,0.254925728,0.216014594,0.198534638,0.178504616,-0.00472398
3048,-0.017104799,0.001433811,0.020701747,0.066175021,0.105838366,0.192102477,0.218247399,0.315194756,0.306936651,0.273692489,0.259717822,0.268026471,0.254737318,0.215491518,0.199733615,0.172111139,-0.01007479
3049,-0.014039622,0.005486767,0.022175761,0.07173612,0.115215704,0.201388359,0.229906127,0.320717871,0.315075934,0.262479365,0.269684255,0.268297046,0.24424614,0.215721473,0.202543914,0.182924062,-0.007937748
3050,-0.010279441,0.00295366,0.019474158,0.068135977,0.11363779,0.195260838,0.233271703,0.31990996,0.316865027,0.264642864,0.265399963,0.268803418,0.246777967,0.215824574,0.210628003,0.182266325,-0.00363226
3051,-0.013001558,-0.000619996,0.02041504,0.060142092,0.105905123,0.188549906,0.223852962,0.318959862,0.308005184,0.273445815,0.267925531,0.271354914,0.246146053,0.219025761,0.209570467,0.178520381,-0.004865725
3052,-0.01260211,0.001564021,0.019063268,0.052811254,0.101686358,0.186734617,0.220671639,0.316277891,0.303233981,0.283735693,0.274623215,0.274784118,0.24457413,0.223835677,0.220724612,0.192047298,0.005265996
3053,-0.014983803,0.001896611,0.013479265,0.051643986,0.098558307,0.192091867,0.22414878,0.322428912,0.305270433,0.303487509,0.281023562,0.282144606,0.247040257,0.222789958,0.216265664,0.179533616,-0.003652071
3054,-0.01100038,0.004556559,0.01816502,0.067754477,0.114548013,0.208950251,0.24622792,0.333500683,0.315412313,0.308045566,0.284345299,0.289694428,0.261559397,0.240109906,0.244691774,0.216790795,-0.002524353
3055,-0.005378194,0.012461812,0.026261376,0.080982439,0.130792812,0.220794439,0.263697207,0.346485525,0.318695545,0.311023265,0.290315896,0.296222717,0.276383668,0.254445612,0.246438727,0.212941349,-0.004814117
3056,-0.012042609,0.00584881,0.021690898,0.067254841,0.121519901,0.20711343,0.247495547,0.329060614,0.321439415,0.311536014,0.287482232,0.296919882,0.279000133,0.252532959,0.247841284,0.211902514,-0.001118135
3057,-0.017029332,-0.003295072,0.015111719,0.047596015,0.099535413,0.176402986,0.217536122,0.306408465,0.312390178,0.296012372,0.272507608,0.282247096,0.266110688,0.255522937,0.249023482,0.214351758,0.005073663
3058,-0.013817051,-0.00207758,0.008762678,0.038966034,0.092366666,0.166804701,0.196683034,0.295659214,0.306960851,0.281938851,0.260638028,0.27620405,0.253099859,0.24547936,0.238655299,0.209860161,0.00989952
3059,-0.00723822,-0.003209533,0.009374804,0.042472832,0.088681765,0.172945052,0.198892668,0.294129133,0.317942232,0.289842337,0.266732603,0.275203228,0.246116325,0.242305502,0.241396457,0.216559067,0.008768075
3060,-0.005948886,-0.002615809,0.010222964,0.045367807,0.092075452,0.176222667,0.209506676,0.302764863,0.315179378,0.287242144,0.264949262,0.273664594,0.242377818,0.235686198,0.228982136,0.21311374,0.007181292
3061,-0.00929381,-0.002356779,0.014175183,0.05034348,0.099992186,0.186699897,0.219579875,0.311849058,0.324514717,0.296679229,0.274682611,0.273917168,0.236730069,0.226434067,0.220322713,0.207821727,0.002959133
3062,-0.00833356,0.011137271,0.028916024,0.081242137,0.127368376,0.219798952,0.251496315,0.338606536,0.341227025,0.306107551,0.283580095,0.283126742,0.243431255,0.232544243,0.240052596,0.227472067,0.003921709
3063,-0.005580391,0.011241752,0.029007189,0.084922172,0.124931633,0.210123822,0.252672583,0.330834687,0.347090155,0.305867523,0.284666926,0.282836407,0.245674476,0.235018432,0.246358901,0.217353404,0.006724491
3064,-0.00394275,0.011451679,0.029556137,0.078284703,0.119069688,0.20713453,0.240335822,0.32718876,0.344046026,0.296961188,0.283008069,0.279564917,0.25405848,0.240422249,0.245846048,0.222119808,0.002602385
3065,-0.004581721,0.013204653,0.029121585,0.074196979,0.115994751,0.201160461,0.236230969,0.316867143,0.338702321,0.282403499,0.277903765,0.278349012,0.248761505,0.247581229,0.243995652,0.225026309,0.005079446
3066,-0.005850108,0.009546074,0.024247993,0.070606418,0.112145446,0.193019852,0.216142431,0.296128869,0.313496679,0.278679788,0.272403836,0.275549382,0.252369136,0.243074909,0.240968972,0.2162534,3.80E-05
3067,-0.003822245,0.012960391,0.030779479,0.072924398,0.11134547,0.19489862,0.219507873,0.303047329,0.313804746,0.288629174,0.277937591,0.28121686,0.256121516,0.249563426,0.25425759,0.222429693,-0.004344486
3068,-0.005291871,0.012293518,0.030478919,0.070641153,0.116309211,0.191411659,0.223013073,0.300917,0.313376367,0.289669126,0.280186713,0.283199459,0.255918056,0.247928694,0.250468194,0.219431773,0.003390352
3069,-0.003746824,0.011085623,0.027968025,0.070159227,0.11796429,0.193317354,0.224840969,0.303931922,0.309451878,0.295523614,0.284676045,0.293247133,0.259837031,0.245192498,0.245452628,0.199001297,0.0014192
3070,-0.001690811,0.014515666,0.031091649,0.081201151,0.123535782,0.211472273,0.248601198,0.323019207,0.333833545,0.309086889,0.289692432,0.299636781,0.262675673,0.240060911,0.24346149,0.195020363,-0.006570786
3071,0.001218285,0.012513164,0.026235245,0.080870047,0.127157182,0.207024857,0.249093547,0.326557845,0.342341751,0.31522578,0.290802866,0.291734338,0.262620121,0.247920424,0.250454694,0.219139993,-0.000790531
3072,0.002217543,0.01187294,0.030936373,0.080345131,0.126177981,0.199592352,0.245068341,0.32725361,0.34245491,0.305161744,0.286468148,0.284165561,0.258571357,0.244286329,0.25161919,0.220452741,0.00104546
3073,-0.000882393,0.011844485,0.029453803,0.07457491,0.125229731,0.203290135,0.250153154,0.332927972,0.340154558,0.297588408,0.286370754,0.276011288,0.263080299,0.24510777,0.247839883,0.208939224,0.000135351
3074,-0.008643081,0.011579307,0.026621919,0.074739911,0.127232522,0.20442304,0.249971181,0.332506418,0.31842801,0.296720415,0.289567083,0.274446309,0.272642463,0.248347044,0.23874104,0.18798238,-0.005180814
3075,-0.013374042,0.018957969,0.031704258,0.078327097,0.126441985,0.211215422,0.24813503,0.326778263,0.321164995,0.298124284,0.288562804,0.275773644,0.27408579,0.251445919,0.24516131,0.200672403,-0.00619053
3076,-0.013188646,0.015183273,0.030410051,0.07729274,0.12705797,0.208169684,0.248692378,0.329963237,0.332312822,0.317274451,0.294952303,0.282209873,0.277266294,0.261121511,0.257498205,0.226121426,-0.004788723
3077,-0.009729431,0.012579949,0.029785804,0.078046329,0.122426949,0.198482692,0.232044116,0.316486627,0.310618132,0.310070664,0.290771246,0.289103746,0.288034081,0.255643278,0.246006593,0.203523308,-0.006774896
3078,-0.008804805,0.008843636,0.029023182,0.07135462,0.124147937,0.200509191,0.246383801,0.32483092,0.323770672,0.313369334,0.289592892,0.28747201,0.284319133,0.254332304,0.244356185,0.196816444,-0.003637435
3079,-0.014713298,0.014108765,0.036860093,0.079131529,0.134036452,0.217266008,0.267503619,0.332502186,0.341782033,0.32377103,0.293270558,0.284453541,0.276615351,0.251514018,0.247084349,0.213697731,-0.001291542
3080,-0.015131261,0.014737736,0.033002552,0.081612311,0.130134493,0.212846592,0.25648579,0.329215616,0.331843674,0.306691617,0.284478068,0.274356097,0.266928673,0.255796552,0.250078022,0.213198707,-0.000859535
3081,-0.011770751,0.011126699,0.03190947,0.078715548,0.126873925,0.199735776,0.241556749,0.325902194,0.318354219,0.295317233,0.284523696,0.274555326,0.266144156,0.261193842,0.250954956,0.211366177,-0.002251778
3082,-0.013955018,0.011085125,0.029215077,0.073265575,0.121190995,0.190497965,0.23449561,0.312051773,0.322445005,0.293770492,0.285835713,0.280513525,0.272237331,0.262084544,0.252698511,0.204947203,-0.002090723
