FID,0cc19,27cc19,53cc19,63cc19,77cc19,90cc19,97cc19,103cc19,105cc19,108cc19
2232,1.187385127,39.07288366,79.05509272,93.40177372,96.68183177,96.45840547,80.80133736,0.146319159,0.107379456,0.195092212
2233,2.835781793,39.25758262,83.10669175,97.79414136,99.09246759,97.15741863,77.22580506,0.273738759,0.216505504,0.516384697
2234,2.880940572,39.59163392,81.78984144,95.63020693,98.65222778,98.28276489,83.83288608,0.292638317,0.258438691,0.402987349
2235,2.885316685,38.21955636,77.63611932,93.17582771,96.87726943,97.52748442,73.607384,0.084743179,0.124673113,0.293133856
2236,3.147742048,33.93888637,72.83095942,91.39156141,94.03861763,97.56255393,81.92730802,0.16582838,0.118299401,0.231062338
2237,2.295513999,36.29289271,75.81187853,92.49664069,95.50600197,98.3390322,86.26103705,0.375552507,0.097672838,0.386526444
2238,2.955820716,38.0783304,76.86750873,93.01585595,97.01503695,98.2438106,74.01748615,0.093888127,0.138660828,0.379820149
2239,1.772788139,36.92756904,76.52351518,91.26363881,92.34055278,94.99870152,67.45909799,0.077427221,0.083112912,0.210333791
2240,1.679454639,38.47759167,81.59204515,96.39022822,98.48135333,93.970741,70.49072476,0.058527663,0.07765294,0.195092212
2241,1.727105639,39.30828429,80.28916958,96.04514915,98.49030323,96.55306299,65.30038089,0.0810852,0.177583166,0.396521316
2242,2.890120127,39.12183223,81.83714055,96.75141091,98.2880516,95.51376385,54.70264889,0.091675834,0.15530588,0.359701265
2243,2.646575449,40.25441376,85.19537759,98.18543402,97.49668931,86.54020949,42.75558345,0.084133516,0.104603783,0.189605243
2244,2.053212754,38.7759167,81.70706799,95.21526471,96.0068777,87.3896295,49.64948231,0.037189453,0.097066175,0.149367474
2245,2.079139559,37.89814396,77.7758667,92.87153113,96.79396813,94.88724896,60.30449273,0.090839811,0.153485889,0.170705685
2246,3.36425786,42.02014726,81.76941682,95.68288095,98.09902174,95.05931838,56.16018871,0.034141137,0.181232135,0.191570881
2247,2.662578354,43.23223178,85.41897339,95.91185165,98.65329574,98.31306267,58.17499134,0.04816339,0.114659419,0.106691053
2248,2.779317521,45.89814396,86.0962107,97.36414942,99.21931736,98.93524931,64.89538395,0.104862064,0.215289181,0.153025453
2249,2.146726182,48.55454957,87.28621338,98.23595808,99.57141326,98.9503982,67.97307825,0.131687243,0.236598801,0.26032617
2250,2.508296299,49.89068076,87.86885246,97.83992285,98.55717886,98.43100762,55.0662223,0.176802317,0.274818608,0.357872276
2251,1.762114537,48.51969217,87.15614082,98.16178447,99.43611432,99.08326143,64.39685769,0.128029264,0.228668734,0.199969517
2252,2.187603097,46.22679946,83.4775598,98.54125235,99.43077449,96.69645949,53.78559103,0.062185642,0.179572423,0.197044335
2253,3.141076135,46.15934812,83.0507928,98.72829884,99.01213209,95.30167936,34.6790599,0.086175284,0.143172608,0.173754001
2254,3.143993543,41.29737543,83.10669175,97.51034668,98.15775984,94.81907895,45.49969702,0.062795306,0.117375175,0.193872885
2255,1.900871354,38.84065188,78.79817253,95.51269688,98.08300226,92.08153581,54.58362188,0.035970127,0.141352617,0.16399939
2256,1.660258566,40.41965939,81.70061811,95.07121741,93.12871118,94.6416205,70.18914474,0.356043286,0.068114091,0.30651341
2257,1.899718956,44.17700317,85.9252889,97.22762698,95.79221667,94.33106821,63.1351714,0.238987959,0.130467916,0.15424478
2258,2.352236013,45.25350837,83.2797635,95.12054002,97.90144816,96.46597992,69.5431527,0.226794696,0.127105759,0.224965706
2259,1.824481382,44.60072431,86.16608439,98.05966138,99.54184288,99.188956,81.07635893,0.261545496,0.152040382,0.296905959
2260,1.749472435,37.80683923,79.56678312,95.34103736,97.62134362,97.11197195,74.29233033,0.421886907,0.268861454,0.41274196
2261,2.265982486,35.61747397,81.91346412,97.37704918,99.03989918,98.69178497,72.08600242,0.301783265,0.187921912,0.327389118
2262,2.304479823,32.76822091,78.54447729,94.54770223,97.72950575,98.31739093,79.46351281,0.100843418,0.100954814,0.17515052
2263,2.240083243,33.41647804,79.44101048,95.19661416,97.96125422,98.39854571,76.51100086,0.11949398,0.077427221,0.137174211
2264,2.854163316,37.4815919,82.00161247,95.21633969,97.36105771,95.55867127,53.65412916,0.079256211,0.150215897,0.29324798
2265,2.700061266,35.16523314,79.08304219,92.37516797,96.48212226,95.53215893,60.54471087,0.021947874,0.16399939,0.436518823
2266,2.480398033,35.9302852,80.85675894,93.33190003,96.38066556,95.03332756,58.54397507,0.035360463,0.082709968,0.317024844
2267,1.962389564,34.73879584,79.5947326,91.81402849,95.80503225,94.69896988,66.688956,0.061575979,0.090007906,0.237182996
2268,1.323044607,33.90296788,77.38564902,90.2357227,94.73695489,95.81241343,75.92300035,0.194482548,0.14083219,0.529187624
2269,2.42338299,37.55454957,80.19672131,93.28460091,97.34717416,97.62618637,77.06241343,0.14266118,0.246305419,0.413961286
2270,1.814735221,38.89950204,80.11287288,95.02606826,98.22504165,98.35309903,85.0577822,0.047553727,0.130467916,0.196921201
2271,2.026139977,39.51652331,82.79924751,96.97285676,98.7344611,98.35526316,84.19758412,0.0347508,0.135620021,0.249961896
2272,2.18703858,38.46456159,82.03171191,96.05159903,98.73232517,98.66040512,80.19931614,0.101813748,0.142309797,0.265203475
2273,1.952643403,37.39384337,84.55898952,96.13736205,99.43825025,98.69827735,85.32180575,0.086175284,0.079256211,0.194003527
2274,2.220633856,38.84382073,83.11314163,94.70249933,99.2641719,97.79443486,82.22602147,0.052431032,0.078452837,0.160341411
2275,1.955079943,38.32820281,79.38403655,92.74496103,95.94600367,95.72152008,79.64732528,0.103642737,0.090616068,0.192653559
2276,3.290350186,41.10864645,86.6401505,98.83364687,99.52212579,99.13326697,86.16040512,0.221307727,0.201798506,0.454199055
2277,2.726975912,39.50399783,79.84735286,95.60225746,98.57426631,98.23623615,78.02436807,0.156683432,0.214072858,0.429202865
2278,2.142206239,37.37166139,79.40338619,93.764063,97.46251442,95.56786704,73.44615651,0.109739369,0.101204085,0.256644165
2279,3.226167206,34.87505659,74.67669981,91.86885246,96.17561622,98.03817947,82.40293356,0.160951075,0.097305844,0.234110654
2280,2.24990132,36.90719783,74.39075517,91.97635044,95.21658337,95.23134522,80.88534453,0.287151349,0.119199659,0.294467307
2281,2.881939876,40.55698604,77.2588014,94.31873152,97.14746465,97.66490651,75.20126385,0.196921201,0.156073769,0.276177412
2282,2.252239111,38.88365776,77.98226283,93.39962376,94.79260114,95.29085873,74.35400796,0.128638927,0.084534452,0.199359854
2283,1.799141363,39.90629244,79.86347756,94.92767599,97.97834166,98.33037569,76.57355479,0.195092212,0.129538405,0.237768633
2284,1.497010365,41.50203712,82.87019618,97.00833109,99.03675131,98.2096635,67.76315789,0.098765432,0.193263222,0.336313325
2285,2.0699011,39.75064372,81.14270357,96.27089492,97.53833995,96.32855783,63.85582583,0.121012101,0.235966673,0.361530255
2286,2.512073057,40.85151652,81.97581295,95.33566246,93.33376052,79.26874134,31.78453947,0.025605853,0.085352843,0.236549307
2287,1.730995517,36.57673155,78.98844397,93.41252352,94.25968645,85.09565443,53.32722174,0.039628105,0.084534452,0.135345222
2288,1.55597464,37.79221367,77.68879334,91.73577628,96.38493742,96.60556614,70.51592798,0.123761622,0.139877151,0.234110654
2289,2.163160485,41.61449158,79.84305294,93.02015587,98.04455551,97.0200604,59.79484072,0.061575979,0.137783874,0.209207566
2290,3.145938482,43.51969217,86.03923676,97.23515184,99.34320133,96.24740305,48.87140755,0.039018442,0.128930244,0.122542295
2291,3.576353864,45.4617474,89.0717549,97.77156678,99.17659874,96.4486669,58.93550475,0.064624295,0.15424478,0.151196464
2292,3.21525859,44.87369851,86.85407149,97.5092717,98.9338905,98.61279432,66.03726627,0.093888127,0.177583166,0.262764822
2293,2.670887184,50.02077969,90.69389949,97.87742419,98.91281131,96.8035838,42.74909107,0.178021643,0.266982911,0.370065539
2294,3.262527472,47.56813038,83.3012631,97.41574845,98.75902431,98.76725626,59.46264716,0.08291419,0.162170401,0.221307727
2295,2.353862162,47.17202354,85.39532384,98.98736899,99.72126105,96.65750519,42.72001726,0.043286084,0.10338746,0.178191328
2296,2.865371402,45.72883658,83.82262833,98.94544477,99.61126063,95.79185422,31.16018871,0.061117223,0.121024144,0.238378296
2297,2.937980303,43.79455211,83.04649288,98.31335662,98.95873382,96.89339508,49.56933864,0.064014632,0.173144338,0.17741198
2298,2.209936692,41.17700317,79.51733405,96.46951677,98.99718057,94.65811044,63.48467798,0.062795306,0.145350605,0.140222527
2299,1.373613016,39.95753715,84.70841172,97.16635313,94.8737665,95.45966066,69.188956,0.660874867,0.17229246,0.393724672
2300,1.731064061,42.65776369,86.1972588,96.46439129,96.4746465,95.56786704,63.37899051,0.256058528,0.138052667,0.229276896
2301,1.85352666,45.04934359,83.4721849,94.7690989,97.91960357,98.27627251,70.80349439,0.162780064,0.075226286,0.299823633
2302,2.002800712,46.0072431,87.12174147,96.99650632,99.42650263,99.31406385,75.0615426,0.434080171,0.120119391,0.351517363
2303,2.178870151,37.43280481,80.08492341,92.47514109,97.65241616,97.17256752,73.18054357,0.255448865,0.180015812,0.586267713
2304,2.34948605,35.93843368,78.79709755,92.84385918,98.91494724,98.93308518,83.6421484,0.16582838,0.17229246,0.575928967
2305,2.614970194,32.12267995,76.34184359,91.14969094,96.49280191,98.05769564,82.58304573,0.106343968,0.067946322,0.200805649
2306,1.709231695,30.21729289,78.57027681,93.13189757,97.12610534,98.55003463,77.97581295,0.062185642,0.097914006,0.137444505
2307,2.528906653,33.52712653,77.3598495,92.71701156,95.31056431,94.23748921,51.73209664,0.067062948,0.120726055,0.189746397
2308,3.026451125,36.16930738,77.88981457,93.21472722,96.50027767,95.54838989,55.06578947,0.093278464,0.118591498,0.330839871
2309,2.475420836,36.67089181,80.06987369,94.43590433,97.00008544,94.34405298,46.97152718,0.026215516,0.083719576,0.288876726
2310,2.01301164,34.75418742,78.37033056,90.14673475,94.45832799,93.8365651,67.17764042,0.057308337,0.111019438,0.282098571
2311,1.442391663,34.39309753,76.34399355,90.81217186,96.00878603,96.63261773,74.0066868,0.112178022,0.181232135,0.640394089
2312,1.385768883,35.40334993,81.17602795,94.99596883,98.1310607,97.75237274,84.00884383,0.123761622,0.212332258,0.426929392
2313,1.535529169,36.24717067,80.31066917,94.76914808,98.93096672,98.61604051,86.9186799,0.073769242,0.141701636,0.215897342
2314,1.983349182,38.84698959,83.63558183,96.82020962,97.50202913,96.1565097,73.37167428,0.055479348,0.126792691,0.201909627
2315,2.208477988,37.93738989,82.13061005,96.74066111,98.33504208,98.82487881,81.41393443,0.120103643,0.184425732,0.277321657
2316,1.866168762,35.8954278,80.45041655,95.62734383,99.17766671,98.97528566,84.43054357,0.093509351,0.14717509,0.351864884
2317,1.757262901,39.36170213,79.05186778,95.03574308,99.02815157,98.10504745,80.62446074,0.061575979,0.084326239,0.210423889
2318,1.257889158,38.28338615,76.61918839,93.67589358,95.43338032,91.74493594,70.28648213,0.070720927,0.058239705,0.287052241
2319,3.295716975,41.71751924,83.66783123,97.74469229,99.27140255,92.15720222,69.10375324,0.142051517,0.196436173,0.440308946
2320,2.135056549,37.52134436,77.40177372,93.25772642,98.3467897,96.81332237,82.95513374,0.33165676,0.21111893,0.399562124
2321,1.603115792,36.62833861,78.78204784,92.08186007,96.99794951,96.38482514,74.53623814,0.115226337,0.128322082,0.214758912
2322,1.997418929,34.88727931,76.61811341,91.12174147,95.18027254,93.57096635,69.97258801,0.157293096,0.093426193,0.17515052
2323,2.188542366,37.42960616,74.69604945,91.23568933,95.19735999,96.81873269,80.4864107,0.17558299,0.179572423,0.209207566
2324,2.628584765,41.4586439,77.54904596,95.08304219,98.43436285,97.59890062,77.09987058,0.143880506,0.147783251,0.323541933
2325,2.083778067,40.68266184,79.31093792,93.49529696,95.79221667,93.97506925,70.99870578,0.09449779,0.096459511,0.173326035
2326,1.666812537,38.50837483,79.6957807,95.01982214,97.52232048,98.47753636,73.77694168,0.032312148,0.117086073,0.23475035
2327,1.984323793,41.63377094,82.48320344,96.37624295,97.96635594,91.91113028,62.15811044,0.05974699,0.172109712,0.397364653
2328,1.781035922,38.45417175,79.16151572,94.10696049,96.45435516,96.16733033,61.43766178,0.099009901,0.214152248,0.36611324
2329,2.375256489,40.29515618,82.11018543,95.91722655,97.9463027,95.5213383,50.49288179,0.032921811,0.124673113,0.240223803
2330,2.207494809,37.39746492,78.53265251,93.65546896,96.06668375,95.88599377,62.4692287,0.078036885,0.138319299,0.135011859
2331,2.150129825,40.55726573,79.78177909,94.45408765,97.48814559,95.58950831,54.20836928,0.057308337,0.110412774,0.200693304
2332,3.448862697,45.20621584,85.42434829,97.08895458,99.0516468,98.40703192,58.66156169,0.078646548,0.162379128,0.259652018
2333,2.911952493,42.96831145,85.06208009,96.33754367,98.71523773,97.85426766,55.83584987,0.049382716,0.089786212,0.231709542
2334,3.406074044,44.74377546,90.53480247,98.51867777,99.5290273,98.06743421,61.6640688,0.073769242,0.181232135,0.260901295
2335,2.513833377,44.49117248,85.8188659,96.39666756,98.45815922,98.11937327,62.29508197,0.130467916,0.207478949,0.431186523
2336,2.16819655,46.2962461,87.73555496,96.34308368,97.6878551,97.17689578,55.43787748,0.079256211,0.182605741,0.395913155
2337,2.38887106,45.92077863,86.72399893,97.45014781,99.03349139,96.34167386,56.81945643,0.07133059,0.146566928,0.246305419
2338,2.633953696,46.2729742,84.20424617,98.50577802,99.38485198,97.18555229,59.5786079,0.042676421,0.10798612,0.173505788
2339,2.864408593,45.87550928,85.75329213,99.04219296,99.64436755,96.9345135,46.55198447,0.058061362,0.198985658,0.235966673
2340,3.1644154,43.81442833,84.36549315,97.99408761,99.49912427,95.74207929,39.9255824,0.054260021,0.195828012,0.178191328
2341,2.255526014,38.62335899,78.97876915,95.53626915,98.65115981,92.50107852,56.62424504,0.049992379,0.147419253,0.144134282
2342,1.813273297,37.92581173,83.5947326,94.6008786,92.28501858,93.48684211,66.5285232,0.78890413,0.212332258,0.193395366
2343,1.373126781,43.15399557,85.33942489,96.25950927,94.79794096,94.15444349,61.94490132,0.217649749,0.142917959,0.229233349
2344,1.27967097,46.90292271,84.3891427,94.5320176,98.64475202,98.25064711,68.26956371,0.211553117,0.084932903,0.209724127
2345,1.992115356,46.22893798,86.71109917,96.08057431,99.10077321,99.21956463,70.83153581,0.150586801,0.091606203,0.329218107
2346,1.623537649,39.37820331,79.5839828,91.4861245,96.79524269,97.46872304,72.7157635,0.187776254,0.170285228,0.449931413
2347,2.349312165,37.69029227,80.11932276,91.86542377,98.9747533,99.08973253,80.71654259,0.140222527,0.160765852,0.445663771
2348,2.056927328,33.39386547,76.94168234,90.6107361,96.60173438,97.94542709,79.35530644,0.121012101,0.092212866,0.324758256
2349,2.253697815,32.54280164,77.9629132,93.68298518,96.90503652,97.78580673,70.90487489,0.058527663,0.069330414,0.174363664
2350,2.078368882,34.86461024,77.85111529,93.5411979,95.64376949,94.67562483,53.83266967,0.050602042,0.092212866,0.194482548
2351,2.649006623,35.87884537,75.03251814,90.02464374,94.81182451,94.97088007,65.65205159,0.104862064,0.085142614,0.253619875
2352,2.055952712,34.91575191,76.90513303,90.29893925,94.89512581,92.99935289,63.96078601,0.072549916,0.064913004,0.327998781
2353,1.740664396,36.73171613,79.89142704,91.44326583,96.0004699,95.00323555,72.05565142,0.091449474,0.048533087,0.291917533
2354,1.272476199,35.96539864,77.65116904,90.92122688,95.92199721,96.6824849,77.20199965,0.151196464,0.138660828,0.610882487
2355,1.47556881,36.02927226,77.42327331,92.57044894,96.9242599,97.47164741,85.81739093,0.151806127,0.143779272,0.404816339
2356,1.190980902,35.41672313,78.31873152,93.60120004,97.68251527,98.02092321,85.2666205,0.043286084,0.121024144,0.166438043
2357,1.704252609,38.46953065,82.32948132,96.35915568,98.33824597,97.37273512,79.72713546,0.046944063,0.117086073,0.231062338
2358,2.121251992,37.95556277,82.0478366,96.45344477,99.04630698,98.78019845,83.79176766,0.118274653,0.120726055,0.327389118
2359,1.673415883,36.64317658,79.84950282,95.61386646,99.22358922,98.73058671,89.13067001,0.103899279,0.057775345,0.336313325
2360,1.964874406,37.69029227,78.74764848,94.70695382,99.06019053,98.66165009,87.08124134,0.098765432,0.059453032,0.30666057
2361,1.718248225,40.18204815,79.12604139,95.11089682,98.15669187,98.09534081,86.57786885,0.088401158,0.089786212,0.310928212
2362,2.250294172,39.14803271,79.29481322,95.22018644,98.86424515,97.38999137,83.37841932,0.264593812,0.17515052,0.452370066
2363,2.563727712,36.55951785,78.42407955,92.91010393,98.29232347,97.54421915,89.5396901,0.21216278,0.192919023,0.43590916
2364,1.640278935,37.98798392,81.13732868,95.38105002,98.5774702,97.34037964,73.16265582,0.120713306,0.10764459,0.192179043
2365,1.507813792,40.2412251,79.35716205,94.71016822,98.08513819,98.3359312,81.86691113,0.240816949,0.107379456,0.194482548
2366,1.757720178,41.27795094,79.05401774,93.87442409,96.93600752,96.57679034,68.80626731,0.154854443,0.138319299,0.216430422
2367,2.098835821,43.0894199,80.89115829,95.47412408,98.24746892,96.43334771,63.16763331,0.070720927,0.136836344,0.342021033
2368,2.031974794,40.9120477,78.95941951,94.13800493,96.19483959,93.01876618,56.25865651,0.032921811,0.089786212,0.212772443
2369,1.568157342,39.03148575,78.0639613,93.98415139,96.90183263,96.54767041,74.49849008,0.084133516,0.101919484,0.272519433
2370,2.459443787,42.00207797,82.92502016,97.45419479,98.69602486,98.11341037,67.23078255,0.195092212,0.116158852,0.424496746
2371,1.602629557,38.28778269,79.71943026,95.31876138,96.97552224,97.27998274,69.72169321,0.144236646,0.173505788,0.376771834
